County,GEOID,A00,A01,A02,A03,A04,A05,A06,A07,A08,A09,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,A21,A22,A23,A24,A25,A26,A27,A28,A29,A30,A31,A32,A33,A34,A35,A36,A37,A38,A39,A40,A41,A42,A43,A44,A45,A46,A47,A48,A49,A50,A51,A52,A53,A54,A55,A56,A57,A58,A59,A60,A61,A62,A63,Cases_2018,2018_population,Cases_2018_normalized
Adams,17001.0,-0.0977340786197412,-0.0525383298908893,0.0318768659941718,-0.1176240799301598,0.0375418959567106,-0.0987309826733345,-0.0335366220627624,0.1399722242479343,0.0360566869567894,-0.1600443389682214,0.0514938677808628,-0.0376800577133769,-0.0056413313716727,0.0352316809747448,-0.1261497981241454,0.0923157081246705,-0.1329586515304343,0.101656811913222,-0.1422500720065712,0.0586940060739016,-0.0583578578305284,-0.027744993950841,0.0642645603944414,0.0852946414612867,0.0030976015658333,0.0798968144324866,-0.0488199945498266,-0.09867424169938,0.0647096626035976,-0.1166368404743576,-0.1683386724876658,-0.0811426232394643,0.0394943990706003,-0.0163926900658476,-0.0198068169087199,-0.0356694325736257,-0.0851230089249237,-0.096586114430641,0.11717419656474,-0.0420041410465382,0.0099637427499981,0.053610842917233,0.1718466406395183,-0.0675437644904511,-0.0744501935606378,0.0632567362111684,0.1795071536239372,-0.0486034924288172,0.1781106843428874,-0.1188355612459363,0.0287932729414268,0.0770582870794167,-0.1355815307143707,0.0720888825060871,0.1316078929100038,0.1912372043426165,-0.0098211049034421,0.0952166189296347,0.0086818391491394,-0.0600620753308383,-0.1517438613599217,-0.0858883657442509,-0.1843063277821305,0.0357939691022583,0.0,65623,0.0
Alexander,17003.0,-0.0909891682738299,-0.0582156938361578,-0.0484142388444918,-0.0673118985655233,-0.0191876546114089,-0.0733400834758765,0.065105003880951,0.0820644595534418,-0.0167412466892715,-0.0904353293394673,0.0934768654379306,-0.0484883185670774,-0.0803746331443848,-0.04515563610547,-0.1040868666029418,0.0860396737436952,-0.1764299775345855,-0.0002512519709519,-0.188766300105377,0.0365111716919499,-0.058829569022176,0.0698290378607716,-0.0572798027942346,0.0385371669164545,0.0083084769737607,0.1338373423759305,-0.0357323085577756,-0.0545908081650479,0.0028184657104708,-0.0360385024760669,-0.1076174910283729,-0.0653243632666358,0.0142906857172402,-0.0002290720566456,-0.0355297902893993,-0.1612708665472913,-0.0592957110457065,-0.1663294589100798,0.0782973381016881,-0.0743150373246185,-0.038247463991414,0.0710896083647689,0.2581107113316066,-0.0555027171828145,0.026208580905986,0.1274002938075792,0.1182452289559276,-0.0820154452491309,0.2164536491547176,-0.0859711429962502,-0.0724128605638794,0.0227932868570792,-0.0898497448076618,0.0700722256778242,0.1031611808007976,0.2101686898471261,-0.0247942889214184,0.0918646073913702,0.0770283111632138,-0.0739432973978354,-0.0900687429951705,-0.1094378981577412,-0.0945746717170402,0.0647598248724742,0.0,6041,0.0
Bond,17005.0,-0.1002787898086916,-0.0337983445669918,-0.0231031857269087,-0.104982746667853,0.0180619110216737,-0.1144064332519139,0.0283864779519655,0.0919308553999463,0.0092993597704469,-0.164704289687127,0.060820465243585,-0.0073673512785806,-0.0293004557437921,0.0346921533187049,-0.1112711239183448,0.0880764283264534,-0.1736905135932438,0.0645101463562,-0.1281236116424925,0.0492394079381343,-0.0617148425975181,0.0240030628101992,0.0231122726944006,0.0707952343495316,-0.0108050016378234,0.1047992840326997,-0.0094900598212704,-0.0390524269012338,0.011316547172113,-0.121009958939525,-0.1649012027681131,-0.0998335861550635,0.0537720115824038,0.0055474887874952,-0.0107881415661987,-0.0990528714192162,-0.0898087076145053,-0.1077992150358854,0.0884456221356148,-0.0285966502946821,0.0107252967018102,0.0797585871157629,0.1936085483867145,-0.0855200971018818,-0.0545586766086444,0.08491487594472,0.1884546843692703,-0.0702009897354714,0.2176122610552663,-0.1000670350859462,-0.0102859718042674,0.0615855396542444,-0.1389877424464394,0.0474873832079846,0.1452563783974708,0.2086933262668922,-0.015925359238742,0.0953792407692159,0.0224906491739184,-0.1075157964400365,-0.1273599027982709,-0.0894301317363722,-0.153519041827963,0.0486661441565428,1.0,16637,6.0106990442988515
Boone,17007.0,-0.050306838210856,-0.0407720273996565,0.0643069182967768,-0.1585891440789466,0.0460303837540553,-0.1389788480823216,-0.0352911346102392,0.0993438846618125,0.0538918940586904,-0.1590377706174227,0.0395216391636086,-0.0431200466261395,0.0223375895596556,0.081752819161164,-0.1980233791993542,0.0602019677537913,-0.1000875389848529,0.0376894362856234,-0.1183812708471049,0.0553115583037405,-0.0180272180081245,-0.0455844030894856,0.0542129310987344,0.0510720300453971,-0.0560293980466969,0.1213483131365031,0.0715295096505876,-0.0359019703495179,0.1274348072125834,-0.1577751018037932,-0.136923446771782,-0.1029304580882051,-0.0358471622856185,-0.0177138477215887,-0.0212807330163539,0.0168290680616978,-0.0192237902507469,-0.0353182633124444,0.1239583998367511,-0.0022705803396249,-0.0422801476878794,0.0704277641594312,0.1041973734649682,-0.1535536494472142,-0.0623223331706477,0.0516657356911534,0.1955952919731621,-0.0808258609821861,0.1343976950540026,-0.0956997232870261,0.0524143452239542,0.0494812993017461,-0.1713249246973026,0.029104790109481,0.1924436363740973,0.1816108562908974,-0.0238165275273095,0.0380843502806769,0.0168944678748879,-0.1555884675360656,-0.1316040271411882,-0.0751727627716239,-0.1423000391610116,0.0697816566469614,0.0,53480,0.0
Brown,17009.0,-0.1083041567456981,-0.0193693821065974,0.0292545458025898,-0.0752199930170138,0.0376104157426787,-0.1118787532012624,-0.0279062837341089,0.1642145304553414,0.0644582737880323,-0.1275379013895492,0.0678207940928122,-0.0444906736693012,-0.0113948664878194,0.0185275925779722,-0.1435038922613412,0.1035535809607521,-0.1349609393667289,0.096110520741994,-0.18236129425691,0.053164872124937,-0.0473309097135889,-0.0206951919319661,0.043333008288585,0.0789387146914803,0.036859165929469,0.0765196683056772,-0.1074405171976821,-0.1171295477384935,0.0501078433030491,-0.0664591107159745,-0.1712558163835596,-0.038117525104943,0.0424268741878606,-0.0275029990713969,-0.017648728941685,-0.0476108643174676,-0.0903353481392042,-0.1464826134568726,0.1024269189360823,-0.0751001788202884,0.0150974475650371,0.0455541432253159,0.1916081703408124,-0.0565565854173937,-0.0694520781704768,0.0705582206373141,0.1988737412296687,-0.079881467347237,0.1757271174811658,-0.1275386717464387,-0.0014159915297607,0.0788315210239445,-0.1211649285614147,0.0891474890464838,0.1092652344904493,0.1955702820345782,0.0153717332924662,0.100263244107634,-0.0011434091586243,-0.0374539593386621,-0.1442615038834228,-0.097305928623883,-0.1798585731534131,0.0298140354857248,0.0,6563,0.0
Bureau,17011.0,-0.0682333838358027,-0.0382360890861244,0.0135817424648669,-0.1497976361169316,0.0370425540579956,-0.1535495929030069,-0.0371350949292081,0.1306320361847505,0.0596105840231676,-0.1625866744095854,0.0529478368300678,-0.0046525733763377,0.0119171493868029,0.0782090974112776,-0.1470556412759763,0.0615661090832777,-0.1247770525470216,0.0606100376442624,-0.135082159391785,0.0414176456629939,-0.0296298490457892,-0.0030173050785833,0.0559416147830637,0.0768058477475552,-0.040833664888091,0.1124058941457933,0.0511432834739355,-0.0001793808247605,0.0762921200904794,-0.178910668712303,-0.1605354088591859,-0.119731672932268,-0.0004344373437133,-0.003186114036733,0.0195284624771074,-0.0176635117873687,-0.0527888132168882,-0.0168860378172151,0.1194128526401539,-0.001523238659888,-0.0186852352843881,0.0616336775885082,0.1338685779799619,-0.1593862649278879,-0.103172663187558,0.0606815146798526,0.2195485143474017,-0.0912988542482002,0.1416143242749475,-0.0727773366603725,0.0804226166323027,0.0596360231507641,-0.1685911504722308,0.0299031773423827,0.1696465836204755,0.1934155375525285,-0.0248185982272188,0.0594335107637377,-0.0105923414331153,-0.1559553062674606,-0.1379497596157751,-0.0530390300777258,-0.1569956860694243,0.0702236027246981,0.0,32959,0.0
Calhoun,17013.0,-0.0962029461733535,-0.0258620296490981,-0.0068194356490649,-0.0444368413936961,0.0151688704715443,-0.1130372088858469,-0.0009178897038005,0.1368525155828845,0.056532017876581,-0.0999735934389899,0.0726055054141816,-0.0676219842735258,-0.0388659406692481,-0.0325734453040339,-0.1280779476079253,0.0806012299734249,-0.1380484627289061,0.0671341298062489,-0.2079530350677102,0.0299399101041679,-0.0519275333919493,0.0010095106549505,-0.0264026949244866,0.0730018210224906,0.0274996224585156,0.0604027067994778,-0.1034017795516339,-0.1388805577950076,0.0429035025230791,-0.0171592971877111,-0.1466580215844964,-0.0020543473625243,0.040094769170441,-0.0342444011734105,-0.0299131785245771,-0.0577926563907902,-0.0815548931165225,-0.1780876899299125,0.0914600100444146,-0.0719228123513287,-0.009647865641364,0.0451866912584608,0.2213940466764818,-0.0307705630414187,-0.0137536921094274,0.1158680771790534,0.1527276287353576,-0.0606075524718274,0.172503863903731,-0.1378076538342308,-0.0425527039198373,0.0767963746441484,-0.0916904573078944,0.089802558831613,0.0887857814491268,0.1938136848197667,0.0121550432757515,0.1178923524790332,0.018125109552209,-0.0212105630489006,-0.1186008142065717,-0.1331542293041089,-0.1511749509706113,0.0484671842182428,0.0,4829,0.0
Carroll,17015.0,-0.0683955507473586,-0.0296717881652398,0.0378408026006626,-0.0983550233678626,0.0298453868887226,-0.1517069691570211,-0.0225142820555119,0.170192926456122,0.0769209646117574,-0.1330942535292637,0.0433986380778272,-0.0028695027055765,0.014427034874029,0.0846530639581995,-0.1559686645727842,0.0550789235189132,-0.1058768312120263,0.0521583100750616,-0.1498124578647316,0.0210931004913158,-0.002473822750715,-0.0491057413337392,0.0380391040093239,0.0810163971289831,-0.0045969890841968,0.09621575184414,-0.0384265354453775,-0.0426151537182207,0.1028408226317979,-0.1384785052502594,-0.140180145042695,-0.0597221832787423,-0.0017524539691432,-0.0473919423882539,-0.0032699175516329,0.030079739998125,-0.0330907979473829,-0.0467115511906411,0.0972257427609492,-0.0219865628712146,-0.0283826509322237,0.0445230479784816,0.1164914636940356,-0.142046796876724,-0.1166495430235215,0.0587377337863057,0.212455197952693,-0.0778468214578232,0.0988373342463961,-0.0911047936970105,0.0486190821898159,0.0707282914831346,-0.1602119379346055,0.0374909103460067,0.168969272886325,0.198751366511641,0.0220485766161763,0.0717437579566976,-0.0451301579715831,-0.1084200169832355,-0.1315828112132893,-0.0926780396480802,-0.1590989757805883,0.063105769690708,0.0,14314,0.0
Cass,17017.0,-0.1030226528758505,-0.0569081346907714,0.0073469894877743,-0.1107217524937686,0.0139557394240398,-0.1305489651035834,-0.0335758060294833,0.1184550932838075,0.0418487729129472,-0.1571307317019131,0.0647508385921232,-0.0066367952357032,0.0043119414506185,0.0279632908263413,-0.1120367452104319,0.0365282944134989,-0.1639107211136798,0.0857557087378561,-0.1632343464612883,0.0354956364616267,-0.0700597554311026,0.0150189382016073,0.028067929749485,0.1008565242866864,-0.022410715542342,0.0963962312937222,-0.0015826016910157,-0.0453845401374181,0.0337889767036348,-0.123422510732016,-0.1637317358656169,-0.0889318853264666,0.0365600465992392,-0.0048812505768473,-0.0001339336233548,-0.0509446656577331,-0.0833723015594494,-0.0685761702216558,0.1382834106557071,-0.0486241177099526,-0.000951462747322,0.0523502379558948,0.1787214724047005,-0.1179404582345179,-0.0741957392736089,0.0701785510897902,0.19503964159347,-0.0733233728208753,0.1839017107154149,-0.1092443105623582,0.0279977722177616,0.0894218184743715,-0.1376445239679302,0.0562274368533516,0.1381004892999597,0.1767976081056829,-0.0197224951629958,0.0803787660761115,-0.0093305692340323,-0.1028137642665796,-0.14015269658386,-0.0832722151758526,-0.1495546443342296,0.0614148398250637,0.0,12312,0.0
Champaign,17019.0,-0.0636195176155489,-0.0673411868637836,0.0107485513294842,-0.1870317747879916,0.0427783301469365,-0.1340386891796529,-0.0020551410597638,0.0731848444984835,0.04167017718703,-0.1759676384533385,0.0571772455890719,-0.0008875639668594,-0.00880324215986,0.0525759086143303,-0.1268025977429741,0.0491574728451119,-0.1590019723651042,0.069246985273717,-0.1053165861059045,0.0495242385839332,-0.0380552274298651,0.0464110539112177,0.042216332769784,0.0473215956983346,-0.0760289569223286,0.1175125377318915,0.1110140096580074,0.0331315839302293,0.0616788394256569,-0.1920107463286957,-0.1496909325703817,-0.1284125814096931,0.0017326216650826,0.0375144919439646,0.0302307567610499,-0.0726090741619126,-0.0541699115756528,-0.0197385659470197,0.1409453175933785,0.0194794078291449,-0.0355278651959497,0.0514805045384805,0.1547539361178076,-0.1656081668973537,-0.0576682827071684,0.0677041828592797,0.2062244728598591,-0.0857113753294957,0.1896335805055051,-0.056865212954844,0.1093624013874797,0.0427905140984315,-0.1904987642984996,0.0189409992741084,0.1625108458135,0.2056713339948308,-0.0368255882738614,0.0531474063342638,0.0093866443500541,-0.1972648636283911,-0.1220294345693007,-0.0242724102974313,-0.1392069531273191,0.0853133347623893,2.0,209918,0.9527529797349441
Christian,17021.0,-0.0735093626244572,-0.0378696253736321,-0.0203003705305875,-0.1492424147004109,0.0303619387270653,-0.1389159879014123,0.0269550659551124,0.0684706031208036,0.0294672803748303,-0.1904988546447905,0.0830331747979188,0.0152580740791306,-0.0226368422487945,0.0428649247432056,-0.0985080807405717,0.056238405577944,-0.1658517701508027,0.0810052351491589,-0.1280927979711912,0.0441018895845104,-0.0565108805406275,0.0525534666281591,0.0360352516344118,0.0811922842102447,-0.0355845524701491,0.1040850948906204,0.0756626795269555,0.0129271896362548,0.0245685961214343,-0.1807301483314947,-0.1703387639308732,-0.1254519208291068,0.0353913920835311,0.0324468956053315,0.0152673854533338,-0.0987155976462888,-0.0734855520280113,-0.0375481150589137,0.1245058000728395,-0.0032383401746613,-0.0089129757230438,0.0721435803123144,0.1820027265274002,-0.1499795833142824,-0.06887074220278,0.0690027159139676,0.1937889023759154,-0.076236565469976,0.2271509716893697,-0.0692132391264682,0.0638820302735749,0.0540760698344743,-0.1717387484187084,0.0321091320525094,0.1634530648696324,0.2093618616155888,-0.0336083889864806,0.0583431486561262,0.004717282722085,-0.1704902816874349,-0.1260238000620162,-0.0634980520891314,-0.1450000909658975,0.0732538085204762,0.0,32653,0.0
