County,GEOID,A00,A01,A02,A03,A04,A05,A06,A07,A08,A09,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,A21,A22,A23,A24,A25,A26,A27,A28,A29,A30,A31,A32,A33,A34,A35,A36,A37,A38,A39,A40,A41,A42,A43,A44,A45,A46,A47,A48,A49,A50,A51,A52,A53,A54,A55,A56,A57,A58,A59,A60,A61,A62,A63,Cases_2022,2022_population,Cases_2022_normalized
Adams,17001.0,-0.0672394212281048,-0.065779268815625,0.0619843285955023,-0.1704449143572823,0.0499838909890378,-0.1096688011535807,-0.0389332115354516,0.1115073295048942,-0.0050234189716134,-0.1593444128955218,0.0575987929262125,-0.0328052588926607,-0.0443232226531252,0.0464049116265096,-0.1381821609275056,0.16112219866508,-0.1214082620765522,0.0669740115469775,-0.0991067597933282,0.0516917273953158,-0.0425711993827114,-0.0337780181365449,0.0515294110662354,0.0852972575317497,2.22583479558504e-05,0.1017406406709404,-0.076430618032572,-0.0577668106548889,0.0824643831165636,-0.1497860609288571,-0.1661398274096533,-0.0867471367956164,0.0827525448548087,-0.0093190613438385,-0.0529077516134747,0.0038324883475325,-0.0677854244703786,-0.1191016651006185,0.066807463781652,-0.0575669677045189,-0.0116160886139675,0.0704446761710667,0.1459911331217564,-0.0832013658628089,-0.0794997592122315,0.0457382067985946,0.2059525568217794,-0.0263353872232586,0.1298888752541319,-0.10921606834526,0.0641499226688114,0.0476611807625979,-0.0899970380642814,0.1265277769670082,0.0991105271037386,0.1912305308681403,-0.0213879131078011,0.0803361463137808,0.0563061837780438,-0.0197533133940452,-0.1514272343687784,-0.0781843704859699,-0.160633363646262,0.029501860800266,0.0,64526,0.0
Alexander,17003.0,-0.1008530078590517,-0.0489130090165741,-0.0088520231541728,-0.0765543172389544,0.0051635790905066,-0.0633232964635431,0.0254262708935889,0.0881385562053458,-0.0312510468931037,-0.1369973556801708,0.1235879451061556,-0.0628014027261229,-0.0597944742324922,-0.0719998870738873,-0.0980202970553525,0.1282654657305147,-0.1650226974615682,3.525709355743289e-05,-0.1417050086456678,0.0380181267953883,-0.0547410856174656,0.0553508287213234,-0.0217552276301615,0.0580344742244137,-0.0001381962814484,0.1178137679134144,-0.0776631700416288,-0.064168999555978,-0.0139420032197015,-0.0507036484965889,-0.1404069486302119,-0.0894386615940493,0.0502403716310573,0.0425370318369205,-0.080807506599587,-0.1299722116475309,-0.0871501718004436,-0.1732561604577761,0.0700732548960499,-0.0871666286700281,-0.0468525059501199,0.0724325899931308,0.2441903913186726,-0.0499022197425321,0.0136112113003833,0.1164578885485972,0.1256795281222552,-0.0663543416410531,0.2127201877630851,-0.100585819714267,-0.045475309703312,0.0479070733566406,-0.0772163861783734,0.0768510198297626,0.1053832315883976,0.1833794989922806,-0.0182907549213063,0.0953724329286271,0.0598911995674843,-0.0533076182216685,-0.0803049997157758,-0.1040695643387795,-0.0954620534032395,0.0458533970299773,0.0,4859,0.0
Bond,17005.0,-0.1089743290563086,-0.0643071486606478,0.0346247100070029,-0.1173928312360376,0.0298139035732429,-0.072640665255203,0.0109070209456187,0.1110895467662444,0.0012675188976979,-0.1732843506580815,0.0863942224147293,0.0028689282984911,-0.0053820725306322,0.0122562273715647,-0.0664102817997677,0.1177545345443942,-0.166672594583421,0.062164404390269,-0.0860711278609899,0.0518645448538282,-0.0609428962509241,0.0062517391352159,0.0417472154012073,0.0873943100896609,-0.0419303992590857,0.1259214640037654,-0.0551956227212036,-0.0456917495486003,-0.0054612527009213,-0.1349264701852717,-0.1720379936488772,-0.1389444325106181,0.0808881008576306,0.0254500950453199,-0.0719497563429791,-0.0714574723918421,-0.1030291903338603,-0.1107795545125059,0.0881615397107576,-0.0584905789290331,-0.0122868125310843,0.0920624699784909,0.1914489416167433,-0.082542944080144,-0.0743177826511746,0.0697255656193833,0.1814539696256099,-0.0309635648177398,0.1866683118403223,-0.1012402859033848,0.0176036729308292,0.071808069164581,-0.1318966669513551,0.0627766051769403,0.138538624146962,0.1829795337545833,-0.0358966094615224,0.1071933140651121,0.0205096114025385,-0.0930618058222172,-0.1289685738687733,-0.0625189746903944,-0.1577033922865369,0.0392337366201858,0.0,16716,0.0
Boone,17007.0,-0.0367255385208532,-0.0811279925061905,0.0832167293537664,-0.2177775854301712,0.0377477152527952,-0.1264514139939707,-0.0652296870424527,0.1122064142301547,0.026175441504988,-0.1737205024499271,0.038759980848086,-0.0148299206500965,0.0012019631646293,0.0904496242951815,-0.1580207457766152,0.1107650443827392,-0.1099291215455242,0.0345497331484676,-0.0768832087965318,0.079408084703464,-0.0221165795166413,-0.0438273410850583,0.0681879740960337,0.0587095715001766,-0.0520362866462907,0.1146297943376039,0.0422003405662925,-0.0457227510287619,0.1194737701592148,-0.1862872946998718,-0.1662710906960963,-0.09779589394407,0.0011285262090432,-0.0198741652006608,-0.0208358873411351,0.0386333055370482,-0.0262505420011662,-0.0560183662205741,0.1064719341846437,-0.0310498356216274,-0.0217626088083562,0.0935849657352124,0.0977522997137558,-0.1352674438680704,-0.0725035136089676,0.0639297637388272,0.1999737355882088,-0.0320076992218121,0.1010710921458839,-0.1011758527444217,0.0885670785267808,0.0515228408507374,-0.1230483921704003,0.0697917375687096,0.1503448089917815,0.1832934789565258,-0.0228337997042019,0.0522335789205926,0.0423395278032577,-0.1094921943329629,-0.1381517428554724,-0.0377963744616463,-0.1577979492657159,0.0551741383209053,0.0,53084,0.0
Brown,17009.0,-0.0747310156683592,-0.0405462929840931,0.0531040791991361,-0.1238058338256922,0.0622330998524845,-0.1209843159050632,-0.0254864241053196,0.1387678099969688,0.0188022959150143,-0.1287014006384958,0.0896824308079151,-0.0462169860925124,-0.0391968130717167,0.0154178917698965,-0.1557487808722767,0.1748598181704445,-0.1267356430409003,0.062275210444456,-0.1504259372186351,0.0495751314256451,-0.0352439344193669,-0.0324007980593667,0.0268108361042728,0.0851449874301813,0.0465694417602097,0.0833750779469614,-0.1315180262337611,-0.072234527562155,0.0680428737032205,-0.0978571052591412,-0.1635202949617,-0.0626821078562752,0.0887896662959747,-0.0107631158044359,-0.0402735749576682,-0.0120303298175661,-0.0801561083950689,-0.1647886886193813,0.0559637614407487,-0.0880011553954257,-0.0221491244616985,0.0583912342097141,0.1716802833737144,-0.0580015072318967,-0.0757128507095734,0.040072235671028,0.2250134587916991,-0.0577277554237584,0.139248442305401,-0.1307107973121109,0.0310304712609529,0.058466794701222,-0.083318765715106,0.1416880942133351,0.0836705742032946,0.1958137193451443,0.0119192680317227,0.0793577594182553,0.054081631153147,0.0031678023134484,-0.1429942565856433,-0.0889025528943549,-0.1590733069970592,0.0310176232300539,0.0,6321,0.0
Bureau,17011.0,-0.0489090959887155,-0.0878650414080458,0.061298437183243,-0.2109016675533897,0.014881384734657,-0.1398289648002014,-0.058881283952643,0.1292477158800342,0.0306455123575559,-0.1688285722253873,0.0692461349835742,0.0036505857503024,0.0033823799876442,0.0637269969428707,-0.122094440645263,0.1041099046651871,-0.1369643908303011,0.0456426886113437,-0.0863809091372893,0.0586460943328506,-0.033852471954655,-0.0096049270737481,0.0527184623746598,0.0838365342941192,-0.0545078225764419,0.1165268490002807,0.0237991807344143,-0.0007999270805452,0.0755376832357335,-0.1962112909759857,-0.172158896879448,-0.1262002493319067,0.0453209767544967,0.001884375913846,-0.0145960028874183,0.0181791155213199,-0.045500661208699,-0.0549866354775196,0.1049575165302031,-0.0500791185264093,-0.0123117556971996,0.0811063662424383,0.1247032085827983,-0.1411095097421053,-0.1011456454098,0.0632617468400093,0.2305968974116333,-0.0444401162178264,0.1122774338652798,-0.0875593520937673,0.1090524288498452,0.0629463605858941,-0.1146596188184131,0.0715101084801119,0.1248630124353077,0.1994833715524757,-0.0115447486561234,0.0589002638147646,0.0191547554827119,-0.1107320147724172,-0.1453595419124154,-0.0226436793944562,-0.1619590171390768,0.0558341888997565,0.0,32862,0.0
Calhoun,17013.0,-0.0917287596399588,-0.0577054897499934,0.021797934021389,-0.0828449513655744,0.0471057785831921,-0.1070016533199743,-0.0131614086373109,0.1400781688971823,0.0145506672062658,-0.1139715200145627,0.1022835107002399,-0.0607231370326287,-0.0451338274771952,-0.0383578690723541,-0.1309905842355195,0.1488643912143144,-0.1364519212143148,0.0456692433844486,-0.1706983569824499,0.0307660739006722,-0.0378713703898161,-0.0194891422459868,-0.0200229351579216,0.0892454630207873,0.0413042945539269,0.0592688419041494,-0.1343050086201103,-0.0976038758936104,0.0537493430576754,-0.0367531873398167,-0.1440729112396624,-0.0298511066972024,0.0688174445533948,-0.0051628222885332,-0.0450528979692243,-0.0195668204478296,-0.0746758076069643,-0.1836220304018588,0.0531499482295795,-0.0796853636772939,-0.0483412911670883,0.0407528122341579,0.2054919068072514,-0.0262639046316544,-0.0211045021977554,0.0817575365460931,0.1705347165206489,-0.0356179794206074,0.1557208845072446,-0.1550606763584449,-0.0160761152796131,0.0769867446895481,-0.076192369685478,0.1163497999468076,0.0835941622728913,0.1700007700316919,0.0190835151920709,0.091930562532547,0.0538214658996351,0.0148842907362504,-0.1205831898049019,-0.1174990063497299,-0.1375504905023286,0.0577380158886571,0.0,4335,0.0
Carroll,17015.0,-0.046579476881881,-0.0738481945285628,0.0603894615063642,-0.1746281282205098,0.0278976618868864,-0.1557484790644328,-0.060738662559785,0.1630415900924491,0.0478223767449799,-0.1503120932538461,0.042361791022767,0.0072252316798003,-0.0153847389158714,0.0757261481349236,-0.1289740528368586,0.1361021764744183,-0.0946940252440239,0.041680632654679,-0.1071527224517581,0.030091932663091,-0.0133322352458926,-0.0462691755789241,0.0522832517202003,0.0795960347999055,-0.0089231252504985,0.0868957964334009,-0.0164974960791728,-0.0277101831814958,0.1193521245295291,-0.1745869251044602,-0.1548985691274831,-0.0816872909329218,0.0307994204831267,-0.0359638342641644,-0.0072428508955215,0.0801064682627782,-0.0319530682472964,-0.0798519725952352,0.0705782720483641,-0.035653561797942,-0.0139192283555792,0.0678942144557102,0.1013810509059844,-0.1318010087632583,-0.1059319227688462,0.0641093747118676,0.2201052052041998,-0.038263063813593,0.0760570466956139,-0.0954617751247624,0.0968272687302072,0.0568584952392519,-0.1029080027113555,0.105261437104228,0.1091620210382566,0.1926093897324395,0.0028224183075557,0.06494182298293,0.0280748680125548,-0.0633992150017824,-0.1536017053383173,-0.0328292732117317,-0.159446719559806,0.0458224160181894,0.0,15553,0.0
Cass,17017.0,-0.0758225483550034,-0.0857387226709803,0.0476291072614794,-0.1583992639608057,0.0271896952125923,-0.118315550200416,-0.0325959581323623,0.1118788804323984,0.0110880494771265,-0.1566042289513761,0.0928945626698613,-0.0144352399684411,0.0149722186584782,0.0166634540269889,-0.1139759568121275,0.0822660276354928,-0.1615888597466763,0.0559602356462359,-0.1196146115591406,0.044617419751085,-0.0621270330307524,-0.020494197776248,0.030777436464389,0.100494439557532,-0.0313847875043479,0.1055386705077401,-0.0264137051921418,-0.0202463283471643,0.0396909892415739,-0.141665710140546,-0.1604261299905934,-0.1232284412649095,0.0724722029895772,0.0103434646316242,-0.0495057781137445,-0.017076935404701,-0.0705127295208782,-0.0863218441520432,0.1146240491303998,-0.0698864503119545,-0.0288278253590325,0.0674551405584428,0.1648197309022301,-0.1120999167630623,-0.0812400772497434,0.0500149225597938,0.2094493539546686,-0.0418428238793549,0.1421232653656566,-0.1203409209148015,0.0522007740152501,0.093245878044514,-0.1111188193030957,0.0827633456563377,0.1196748947794761,0.1804124011341225,-0.0108922108117765,0.0691317031066086,0.0301461172523857,-0.0771941440668887,-0.1396646611460298,-0.0682340202868253,-0.1418861310423525,0.0562600535301276,0.0,12672,0.0
Champaign,17019.0,-0.0555753666904197,-0.0902564195327835,0.0346290324505382,-0.1924925954335272,0.0264117661006699,-0.0918735301439245,-0.004623204164999,0.0941834778525426,0.0229049257328591,-0.2127431004773657,0.0887251386155398,0.0249941106090079,0.021746448026183,0.0176000002764001,-0.069570878057284,0.0583981547430822,-0.1567662986575921,0.0884354879082223,-0.0659921065920986,0.0617012738363207,-0.0664946774907223,0.0145124450873021,0.0614914039916963,0.0730820770176854,-0.0863710006416678,0.1339322204924114,0.0581975128629168,-0.0008206552910965,0.0196639271952151,-0.197126137835026,-0.1690052191722985,-0.1745001033176008,0.0403679940604619,0.0448853734176301,-0.0261729239922637,-0.0624766445313031,-0.0741760450253085,-0.0349835798390877,0.1373267547123784,-0.0337077657836923,-0.0216962551755894,0.0776274661000103,0.1596057514957192,-0.1200928860107443,-0.0950281124071737,0.076411012459583,0.1933349751093969,-0.0280520460497134,0.1773539863755594,-0.075652206356378,0.1112550789626439,0.0890295602632108,-0.1677435276786932,0.0173574360894887,0.1426623929141489,0.1746388323352011,-0.0164068395522298,0.0446423687587223,0.002673545358304,-0.1728912058553665,-0.111924792784819,-0.0046484714412936,-0.1730685270472196,0.0620008068916424,0.0,208033,0.0
