County,GEOID,A00,A01,A02,A03,A04,A05,A06,A07,A08,A09,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,A21,A22,A23,A24,A25,A26,A27,A28,A29,A30,A31,A32,A33,A34,A35,A36,A37,A38,A39,A40,A41,A42,A43,A44,A45,A46,A47,A48,A49,A50,A51,A52,A53,A54,A55,A56,A57,A58,A59,A60,A61,A62,A63,Cases_2024,2024_population,Cases_2024_normalized
Christian,17021.0,-0.0652308511200798,-0.0573712856944867,0.0063606545077593,-0.1512340360053366,0.0361780542954745,-0.1053259898273748,0.0322065752378091,0.0626628940426417,0.0139839114585993,-0.2061459880064695,0.0989192661227751,0.0016961262006817,-0.0243190374849033,0.0218269728248264,-0.079258941471276,0.0620132117834561,-0.1776925471623921,0.0850170239586347,-0.0895511412511791,0.0544651064016003,-0.0644120050199839,0.0372951081898435,0.0271470900501428,0.0946696437501923,-0.0487628890899702,0.1188351809914468,0.055142689056473,0.0135765626991848,0.0098361090527768,-0.2011617882283579,-0.1822324505116656,-0.1250548704430098,0.0558403959513943,0.0537912279205904,-0.0332385750090203,-0.0838134648365736,-0.0953361540275204,-0.0563468848381983,0.1261606793207462,-0.0263698376148457,-0.0158052973610994,0.0777366599404873,0.1751587300487859,-0.1644122172163596,-0.0749864812970792,0.0357301852773436,0.1973693708452447,-0.0486947002810538,0.2026385619178767,-0.078065865687457,0.0601951349377598,0.0532294998805698,-0.152375469228692,0.0434487315113237,0.1549344621068898,0.1905723174289256,-0.0509936449266632,0.0754450430423775,0.0060930539685144,-0.1332471809944851,-0.1009244615561224,-0.0776718911492957,-0.1292687015690454,0.0693921494374368,0.0,33247,0.0
Clark,17023.0,-0.0961927498016748,-0.0247382074260327,0.0158127743237351,-0.0959662809938262,0.040894809441567,-0.0968146884581754,0.0328269116960747,0.0794176881160739,0.0064929879558489,-0.1854822587619702,0.1041599476978349,-0.0168788388441089,-0.0460674766836982,0.0140942015733777,-0.1083852621141058,0.0965210740259517,-0.1658704088394731,0.060485985921693,-0.119027245344571,0.0495290873202911,-0.0454712123571785,0.0211833521502127,0.0132184717903435,0.0850323278414185,-0.0130621277629566,0.1293536142134346,-0.0451662853226508,-0.0224858773018112,0.0090092601627508,-0.1263961169829784,-0.1819086909970449,-0.0956503989524563,0.0785085450011483,0.0288509947898613,-0.0479789636991624,-0.0885974354942201,-0.1015251503459343,-0.1242144635585833,0.0881824595588764,-0.0688619793517875,-0.0179946453046578,0.0738871181406482,0.2133017581403794,-0.1166606384794334,-0.0612510219282524,0.0459872530684199,0.1925282913953671,-0.0529275666849895,0.205024135532466,-0.1059041074162217,-0.0114440356244382,0.0632218727503222,-0.106228793810524,0.0900226772220841,0.1445077750751884,0.1953527304985903,-0.0375053740212293,0.1065515970282677,0.0369747333981192,-0.0810326199047507,-0.0965251573480531,-0.1266446762405909,-0.1352908567119174,0.0360348161796153,0.0,15076,0.0
Clay,17025.0,-0.0911301750665566,-0.0297589296399907,0.009757409258772,-0.1290450947517534,0.0204381721743257,-0.0432283200818228,0.049623352073377,0.0648958204577009,-0.0166814241562898,-0.179242184722111,0.0821283511958091,-0.0488894959210527,-0.0538907483308057,0.00298826277918,-0.09262369194066,0.0848010604778182,-0.1938807935979976,0.0516872405733446,-0.0915876156252028,0.0847823160364129,-0.0722461930496117,0.0107330817230345,0.0287091540229179,0.0562883246450398,-0.0128597237475372,0.136259200120553,-0.0471975894658346,-0.0494813330226492,0.0071809162783521,-0.1136606821943666,-0.171586032647513,-0.0943572619208827,0.0709325283039101,0.027801733380363,-0.0691711251316866,-0.1099021793609925,-0.0987972163834914,-0.1422182124535239,0.0940861604121381,-0.0326004912907319,-0.0029752284589721,0.0879992560025317,0.1961790181426845,-0.0805369510736848,-0.0296829922312263,0.0487793652230923,0.166323132322055,-0.0326774912803946,0.2206518788890229,-0.0952347628065873,-0.0245367325504176,0.034450537880382,-0.1123708122842652,0.0600002122934627,0.1345807722666275,0.2010455561073809,-0.0695152478649272,0.1055686077912066,0.0283343836346129,-0.0592688963656306,-0.1027052640027153,-0.1300073264482755,-0.1317627526066925,0.042994686637038,0.0,12821,0.0
Clinton,17027.0,-0.0828304317603484,-0.0910033109830792,0.0041207994757606,-0.124117444657533,0.0289889501543802,-0.066372100808748,0.0489268816799234,0.062709123507322,-0.0096808596730403,-0.1726293615467553,0.0684482132716507,-0.0181937899095406,-0.0405976645781181,0.0064961900659405,-0.0566010491034074,0.0487582394075521,-0.1990821009286147,0.0296324199642361,-0.0630729689828504,0.0493621335413291,-0.0483804427885953,-0.016163937142672,0.0103268521887471,0.0711113823446831,-0.0438258098488128,0.1040949504448717,0.0143334992009375,-0.0218491002485734,0.0171208447070355,-0.1269540637942756,-0.1569364084809917,-0.0772505761956728,0.0524068525041496,0.0151377365334027,-0.0533232169508711,-0.0616035075936762,-0.0969623672196629,-0.1194301331693681,0.0912555850786816,-0.0019897972670949,-0.0202080935793627,0.0712600783308024,0.1757751380717599,-0.1074684360125773,-0.0146053378118276,0.0332553946951495,0.1431542764873452,-0.0035120919465333,0.1992243091357045,-0.0989580931206443,-0.0404991563472395,0.046488223407989,-0.1543819420507346,0.0032688049701564,0.1683435123408961,0.1718693037733722,-0.0729602453413005,0.1063981062886571,0.0110120983064393,-0.0606714101928563,-0.1008498685869028,-0.1275981078565575,-0.1291907275587197,0.08491433433484,0.0,37087,0.0
Coles,17029.0,-0.072620591824526,-0.0499129403492136,0.0123927654031655,-0.1308532028172722,0.026833590926262,-0.0947240105233442,0.0223373718019379,0.0693824513839897,0.0155811324611205,-0.2053617878550546,0.1009172086864054,-0.0041774073368808,-0.0237924465005057,0.0172684757857392,-0.081073523602823,0.0772173988245654,-0.1656099334957477,0.0778473641706191,-0.103623438313727,0.0518951991260669,-0.065934387990907,0.0355657648033341,0.0246651497689359,0.0859872589647242,-0.0513289338952717,0.1413937837098097,0.0124004984932726,0.0001899129267836,0.0097862110633585,-0.1789730356673689,-0.1848509991771837,-0.1250887182490471,0.0568516366265196,0.0389533522971004,-0.0353580117114005,-0.0862338544520016,-0.093786147901965,-0.0835453100299019,0.1174731020645834,-0.0396127576781881,-0.0257540994268057,0.0824359287462799,0.1919886945185164,-0.1470832340666069,-0.0848122506565488,0.0554669413034819,0.1913071008708235,-0.0506736376346129,0.1937189134889758,-0.0805029254968841,0.0414615179080567,0.0571560227120087,-0.1329543659075502,0.0693134860992873,0.1518959679352923,0.1943622555484175,-0.0358551491458064,0.0891831861710823,0.0130950654800274,-0.1171994520083162,-0.0934272219133304,-0.0892052740964745,-0.1365134804969134,0.0484025296728879,1.0,46423,2.1541046464037223
Cook,17031.0,0.0021142416677207,-0.1737088520153103,-0.0273024474027229,-0.1089881811051141,0.0637750315114508,-0.026602025639864,-0.0024491072033071,-0.0086625192879344,0.0072689672578807,-0.0697348198490171,0.1014070057714347,-0.1406131488855021,-0.0913359123999278,-0.1553913372641723,-0.09960605023368,-0.0143897660138473,-0.0113839135765151,0.0576106875948233,-0.0294774448817735,0.0488501738178268,0.0188939842997294,0.0629868974025535,-0.0655811700612565,0.075547655427622,-0.0988734238593124,0.0914421537118395,0.0213539328134072,-0.1573939292145035,0.1264058634066811,-0.0471720886261904,-0.0914360175664666,0.1060825128425486,0.0127708801459754,-0.0507576884220874,-0.0200424566909185,-0.0203583424981442,-0.0093036666201976,-0.0668301728343944,0.0196338748258361,0.0421571083675196,-0.1027523979090018,-0.1144793420801343,0.130494831765054,0.0311614014947317,0.0786636425112612,0.1350594488238395,-0.0259579017989794,0.0270025297640067,0.0796163009953023,-0.1139993353728262,-0.009816835449595,0.0439843328538791,-0.1528664144929084,0.0334630067046173,0.1263420510234609,-0.0547772207325566,0.0250847149528723,0.1136832371148836,0.0246585400984489,0.0064127666645494,0.010712107005314,-0.1595405871491885,-0.1118896290168556,0.1400640409401685,33.0,5182617,0.6367439461569319
Crawford,17033.0,-0.0998127632681731,-0.0370816554872722,0.0166257220657346,-0.1018037488967112,0.036802819972323,-0.0964231087985206,0.0357166637456889,0.0693421830993666,-0.0079283926504926,-0.1810670292069455,0.0996732181212278,-0.0209147358631191,-0.0500111454576731,0.0152124854035601,-0.1082829640199013,0.0800275471381637,-0.1857408814610281,0.0504063790781889,-0.0999568604068672,0.0616697058709052,-0.0482192997112565,0.0137143948340249,0.0093052535463133,0.0801134607567966,-0.0135320749717589,0.1278932747844245,-0.0301096260218265,-0.0214916690989467,0.0105067829771915,-0.1244364899235474,-0.1793768469717216,-0.0908296660757054,0.0753548394295708,0.0324765264231491,-0.0603917319461335,-0.0870900948384217,-0.1063510785729098,-0.1204854736129396,0.08291241183629,-0.0571699036855624,-0.0152225288059882,0.0791670320914585,0.2032080854231474,-0.1144528960841656,-0.0458496397845383,0.0395823936903274,0.1916301155742819,-0.0426459819828606,0.2146105605987318,-0.1084413763901441,-0.0256505606979637,0.0592624633707737,-0.1083983141895637,0.0799128320877307,0.1490160004619029,0.1942854551675051,-0.0488678192060722,0.1095950976299857,0.0363939517526045,-0.0789220438846739,-0.1013685111578845,-0.1342653663562224,-0.1265358260488388,0.0444141435381439,0.0,18388,0.0
Cumberland,17035.0,-0.0857372164813113,-0.0229944928084598,0.0147732639455404,-0.1131428995006405,0.0253370870107523,-0.0914455965540654,0.0286730555785149,0.0846043938444541,0.0106058043364103,-0.1955392445678322,0.0969398262229149,-0.0217322866924395,-0.0334143720547688,0.0248116899935451,-0.093853737491681,0.0999267278798991,-0.1673828350314422,0.0632563062595244,-0.1117584691034001,0.0578447681492053,-0.0548049744300152,0.0155941433826933,0.0324260003684381,0.0839153859281833,-0.0261520567596713,0.1375138177730858,-0.0416735818164737,-0.0254950610064924,0.0095226143582169,-0.1459131563134069,-0.1861189514267754,-0.1100700099999604,0.0700840830050612,0.0264566765144342,-0.040808363576611,-0.0856451094359613,-0.0953386753797738,-0.1142529485979979,0.0966304800889703,-0.0525799302975134,-0.0164149731705221,0.0827390107921653,0.2038414615761629,-0.1158946371787544,-0.0791524345390941,0.0570331831452938,0.1964997625850692,-0.0463810945606607,0.1993734546254045,-0.0944703766711951,0.0047653287487566,0.0567224318123968,-0.1138544787167597,0.0779698696362557,0.1462739684406927,0.2011026985057449,-0.025957648090812,0.1041530329447161,0.0154143081310051,-0.0870569325697081,-0.096488016196308,-0.1161514654566285,-0.1475425737969963,0.0301923082331148,0.0,10305,0.0
De Witt,17039.0,-0.0660578929200553,-0.0580057410838949,0.0039892024949436,-0.149853465066637,0.0273577483043966,-0.0904636653413718,0.0228582010093241,0.0717695405560833,0.0099830299163216,-0.2071747743736638,0.1028094154863413,-0.0023169950020881,-0.01587714879818,0.0125525833642222,-0.069469556116036,0.0700335321247786,-0.1714326430001252,0.0904523557039134,-0.0912852992776817,0.0526193104026895,-0.0769459451412791,0.0413380285603405,0.0270112542578436,0.0916204905245413,-0.0571534966153398,0.1342711423281021,0.0301497183340837,0.0012913880929961,0.0054690669402556,-0.2017377060203783,-0.186475193151053,-0.1290177323804393,0.063135116658207,0.0441488059201843,-0.0409765676728151,-0.0780244965593417,-0.0998255952148712,-0.0686711401489135,0.1236718429058153,-0.0309339641317943,-0.0148013324048361,0.0865542434722273,0.1764008728925831,-0.1702243620286712,-0.085671659455273,0.0512822103890475,0.1896428544739608,-0.0487478149978493,0.1803821639496636,-0.0733842447395341,0.0717519799132525,0.0564474857998866,-0.139185484448721,0.0578661255762415,0.1386508200070668,0.1858321112486413,-0.0439916478329281,0.0902617100599806,-0.0002727259142725,-0.1251920346542466,-0.0968718984323639,-0.0773559707881501,-0.129429556741396,0.0634931438749173,0.0,15319,0.0
DeKalb,17037.0,-0.0639478525522355,-0.0662819881439908,0.0538279909993924,-0.1618621566814543,0.0404124970781857,-0.1262541027129362,-0.0100406210336186,0.0826391717841098,0.0340782347244063,-0.2157344394423335,0.0764482930981932,-0.0095058952519231,0.0157378066597989,0.0572921456457173,-0.1146395243124975,0.0547358928417197,-0.1438427717362216,0.0605422817677342,-0.0858366657501436,0.0481082864826209,-0.044861312123712,-0.0035827351970627,0.0422144301620015,0.074464668160699,-0.0713181422646986,0.1281134484417154,0.0777217128568059,0.0010820473469301,0.0565542442127024,-0.1865314447093802,-0.1746104778910049,-0.1188715475761279,0.015359517417415,0.0253707439453522,-0.0214542963367162,-0.0249785767988333,-0.0787520564914279,-0.0352557900223698,0.1274818064465963,-0.0107690125472603,-0.0403741857026668,0.0720939072468475,0.1347442557066611,-0.1970134500482376,-0.0608896755717151,0.0282489890335445,0.1955465588472713,-0.0541313100002418,0.1561076885745968,-0.0875689911544734,0.0802553123801735,0.0564785711574827,-0.1594018490051013,0.0348619001835945,0.1687644870190627,0.1772768481614647,-0.0566625072281039,0.0640308748290417,0.0173370204519432,-0.1588186412700311,-0.1084589304604784,-0.0597842810268963,-0.1235194074765335,0.0797179835349758,0.0,101335,0.0
Douglas,17041.0,-0.0612695482113734,-0.0708635052465476,0.0037769947220267,-0.1575268104024436,0.0265057244492397,-0.0873940443908379,0.0330818652778786,0.0374561692225433,-0.0036632846306149,-0.2160845640467251,0.1040414530066616,0.0087542665810253,-0.0155362306801544,0.0151565800140706,-0.0723611292903506,0.0409196152162494,-0.1840619645975006,0.0828293457563872,-0.0915266587875048,0.0474864151386193,-0.0801968171260731,0.0488448280861697,0.0104115754964333,0.0858678935352481,-0.0863059743218213,0.1584159537566078,0.0733355052525893,0.0307167984080424,-0.000133067765133,-0.2176975846139384,-0.1866998065299249,-0.145717885737709,0.059717330854813,0.0534715886053461,-0.0345080026644873,-0.083404360972713,-0.0837372253772698,-0.0597135454240832,0.1346661142379977,-0.0272224922211955,-0.0250820827516692,0.0918059508536354,0.182686903692587,-0.1806410934248154,-0.0748844838191863,0.0425872056304258,0.1948162659803077,-0.0495220784639095,0.1944003666100225,-0.0656337305453255,0.0608947976077544,0.0504412834237866,-0.1434957293491805,0.0416705519648927,0.1606027504218636,0.1934798790037836,-0.0562615943077817,0.0807824133733549,0.0133339060240884,-0.1458379617397066,-0.0882019297627441,-0.0791195158175474,-0.1214975460146746,0.070932699000203,0.0,19824,0.0
