County,GEOID,A00,A01,A02,A03,A04,A05,A06,A07,A08,A09,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,A21,A22,A23,A24,A25,A26,A27,A28,A29,A30,A31,A32,A33,A34,A35,A36,A37,A38,A39,A40,A41,A42,A43,A44,A45,A46,A47,A48,A49,A50,A51,A52,A53,A54,A55,A56,A57,A58,A59,A60,A61,A62,A63,Cases_2020,2020_population,Cases_2020_normalized
Adams,17001.0,-0.0901426419230713,-0.0197278293667228,0.0675167268049963,-0.1027507840773103,0.0513447616260082,-0.0845478770184263,-0.0043843710614903,0.0727452468712156,0.0124820984754795,-0.1422017538640637,0.0581768282790802,-0.0417647368666025,-0.0225720369666553,0.0365797007898688,-0.1333909004217787,0.0803649686495275,-0.142274475351315,0.0748210063205698,-0.123919781639606,0.0563618075129502,-0.0610262994907401,-0.0132618206359642,0.0108747266347576,0.0830480257173521,-0.018395184207463,0.12778137747555,-0.1022142674029397,-0.0660658052169568,0.0513063355555624,-0.1086622583380735,-0.1708267087626664,-0.0617120888872339,0.0654338879811229,-0.0216428639750096,-0.0872279179017545,-0.0521121016077081,-0.0915386703529773,-0.1233507676043931,0.0899438030285046,-0.0583266754136567,-0.0190947712282358,0.06735242065837,0.1839977744343749,-0.1178587976213358,-0.0548721115888536,0.0321151988319201,0.184580055708694,-0.037298381632018,0.149913597444621,-0.0922471651659247,0.0098529901767622,0.0500899895688046,-0.1166386060536026,0.0984615758553006,0.1310896189776166,0.1819358600699135,-0.0343875566283619,0.1048954014637665,0.0179269810970325,-0.0410269435171981,-0.1359433508294915,-0.140676224947699,-0.1629373822634378,0.0444006857241836,0.0,65622,0.0
Alexander,17003.0,-0.0847332970016034,-0.0541600957587762,-0.0294758851866198,-0.0569222617917818,-0.0136495357552389,-0.0467423084100672,0.0777407862929846,0.0620050254009808,-0.0067884630013843,-0.0906927231049791,0.107704931354051,-0.0558564256989712,-0.0866419929740193,-0.0493335339693433,-0.1268203591514007,0.0370803863790107,-0.1808326159037034,-0.0264568219134362,-0.1782563894506737,0.0350702492573813,-0.0638456227264122,0.0767709923968409,-0.0959139642685349,0.0310263462336472,0.0026314565087169,0.1276305799537952,-0.0743718128094884,-0.0824195021918561,-0.0046490389305224,0.0218223877310429,-0.0977299610924562,-0.059689727446246,0.0140356159977398,0.0004805890821664,-0.0631296409150582,-0.1644526845045491,-0.0709656587036296,-0.1871429351379053,0.081457374750194,-0.0873834565210177,-0.0374115637513806,0.0720204278793991,0.2645265693023465,-0.0846537371028587,0.0431151788837971,0.0964339120645414,0.0918601836839371,-0.0715582258788098,0.2004380117947521,-0.051841247045518,-0.0983720209600905,0.0335448448656847,-0.0927274501913247,0.0598946342635428,0.0949532676170227,0.1856210749732363,-0.0299292574895769,0.0660375851430728,0.0557737359363616,-0.0458653250850388,-0.087242289773888,-0.1367520335188765,-0.0913670335614297,0.0796643191245955,0.0,5172,0.0
Bond,17005.0,-0.1111466524981404,-0.0297028798869642,0.0079534945061335,-0.0720003774529257,0.0318744334982138,-0.0884129739721618,0.0500817809064881,0.0425053803950944,-0.0020647720154505,-0.174968380422815,0.0972198486514426,-0.0029786644035812,-0.0501342238696628,0.0152382134069874,-0.09197447292237,0.0630829476114324,-0.1685381261157558,0.0647167506224587,-0.1223777622728262,0.0452042375092331,-0.0714885946603018,0.0355730310655778,-0.0045643977162001,0.0841789937139302,-0.0404505099270159,0.1439569506898141,-0.0447029760386088,-0.0419101519715641,-0.0105547751437409,-0.0906001890347435,-0.1668037496011889,-0.1033726543942881,0.0809537181116489,0.0062131677701163,-0.0724310835641107,-0.1091764067447116,-0.1143993062768879,-0.1381757333987709,0.0786176316724069,-0.0488498304698447,0.0026126133781592,0.0931615223812441,0.2076831964482914,-0.1188630932777318,-0.0491303706953054,0.0535755065785815,0.1619560704054259,-0.0528963410966749,0.2115944192604519,-0.0860225580206891,-0.0448564674044945,0.0659785872245118,-0.1182955592131818,0.0656015206651966,0.1540385199444112,0.1784864373035799,-0.0687058921104982,0.1189645568483038,0.0149101146051875,-0.0799150315414209,-0.1236249378977714,-0.1108093548963963,-0.1180594035992253,0.0574239114426275,0.0,16856,0.0
Boone,17007.0,-0.034703015411503,-0.035245409937763,0.090656635482904,-0.1567509593502919,0.0544511941880877,-0.1231522054578933,-0.0330570939572696,0.0640452839869159,0.0363741083891247,-0.1748286301266248,0.0311934345935423,-0.0170344293675063,0.0033798177286566,0.0970240715757812,-0.201784540361412,0.0575397151842641,-0.1298210711301487,0.0372696611088842,-0.1128825069481591,0.0666757837100423,-0.0082537508719129,-0.0532042067150389,0.0268974003253874,0.0390506685166029,-0.0794247557773191,0.1542597403600892,0.0646090063866636,-0.0154426953280165,0.1149210365313336,-0.1532049539801079,-0.1526823126792814,-0.0575603321257562,-0.010502438977306,-0.0315075321336946,-0.0396339665300148,-0.0088842046599679,-0.0195056433514184,-0.0413428816618361,0.1018467326881713,-0.0265044410885829,-0.0413890374421062,0.0893170538188018,0.1170870557393791,-0.1836632936992557,-0.053783297255131,0.0408084155736456,0.1949388713897009,-0.0829030574632552,0.1183396865746431,-0.0882025971597387,0.0388148757558117,0.0664958491353543,-0.1310159987065113,0.0492888830551958,0.1754434668513611,0.199498756271997,-0.0114890461972481,0.0483987649534565,0.0441431518745777,-0.1458923779428216,-0.1175722131578146,-0.1056888160790138,-0.1249365567358554,0.0877856791251285,0.0,53339,0.0
Brown,17009.0,-0.0947498940129538,0.0119883166483148,0.0494378374108215,-0.0688114867474607,0.0625714773412506,-0.0970302178923159,0.0095047993105707,0.1181242928879738,0.0417763649825128,-0.1091747077625559,0.0749308782382814,-0.0558601322599668,-0.0266800944450941,0.0153407508735924,-0.1466521772970616,0.1038754645445735,-0.1397468882215573,0.0643323913288301,-0.1659198702881067,0.0488902105496947,-0.0369267154847052,-0.0145226595207474,-0.0019677103664822,0.0724107279158328,0.0305936350462426,0.0990745306151215,-0.1598534743875554,-0.0899693677920122,0.0562327365452924,-0.0677994502943471,-0.1667955125535095,-0.0307624474674851,0.0587361111827611,-0.0315846530642045,-0.067099626922611,-0.0561848568068295,-0.1018852192069615,-0.1625351347576435,0.079045954137071,-0.0787104407606255,-0.0185268843486961,0.0536865315329159,0.1922977432331589,-0.0907972714450428,-0.0516179004900306,0.0475932731456054,0.2099540472541807,-0.0625428219557917,0.152144410386717,-0.1021625882456968,-0.0128431802155263,0.0565556288317704,-0.1039238257932406,0.1160939302510731,0.0998906762558345,0.1877413768905733,0.0116252701869386,0.1006774340799733,0.0054113553473281,-0.0182141953700252,-0.1408538197301725,-0.1480948846155329,-0.1700321682904365,0.0307555153631521,0.0,6237,0.0
Bureau,17011.0,-0.0510764753686105,-0.0402767070385417,0.0678767346328867,-0.1395664529994952,0.036305611517347,-0.143291155884648,-0.0211413380242212,0.0830364257065379,0.0427015846910024,-0.1804995551501151,0.0813733707871917,0.0057978004801843,0.0247531799088673,0.0666241057671525,-0.140775434970555,0.0321432903391291,-0.1592181022883666,0.0532990193387432,-0.1211861136417264,0.0467577917394873,-0.0268063016928552,-0.0189170379714952,0.028661423187045,0.0710490339738046,-0.0811338835214751,0.143407826222245,0.0397039835690507,0.0264505522382388,0.0625418696388264,-0.1653532279258269,-0.1712351052722521,-0.0951322881406849,0.0245620618931998,-0.0056925216571604,-0.0401361097975253,-0.0250846170979336,-0.0592618332372579,-0.0413576644930639,0.1162587034694465,-0.0320750081631259,-0.0300218273128084,0.0877228989392436,0.1426932928172303,-0.1955991202864107,-0.0806044521575027,0.0351584812181479,0.2209313789003409,-0.0736560461926609,0.1383771495843056,-0.0835980033336206,0.056888731233245,0.0854783776351009,-0.1418227444552183,0.0352164798068592,0.1621987414252331,0.1993457182936617,-0.0111005239556547,0.0737215382147909,-0.0046375033977501,-0.1495453181677624,-0.1226118125356809,-0.1017650388495763,-0.1320513852579969,0.0840577145024132,0.0,33225,0.0
Calhoun,17013.0,-0.0902456771075078,-0.0161744462484267,0.0132664538451588,-0.0406511816419621,0.0374362483967564,-0.1016653575653652,0.0246575218142698,0.1093237563984568,0.0393705605663304,-0.0893894316169228,0.0884137668838781,-0.0675917158832954,-0.0523265109503352,-0.0163009669199848,-0.1348860480258727,0.0841751813227218,-0.1386845499034515,0.0340823395180767,-0.188472229501946,0.0241122936970074,-0.0263032285219329,-0.0045683609406568,-0.0597033590942377,0.0732594927802515,0.0331058121127121,0.0715590807447774,-0.1483832826898804,-0.1089405433456647,0.0656589643488564,-0.0193985199362998,-0.1387807049672875,0.0101632834187053,0.0419402009448764,-0.0268649269167606,-0.0531177920296477,-0.0540785535820017,-0.0801979621492718,-0.1862685305366776,0.0600591237296212,-0.0640205549628928,-0.0461652759809721,0.045747737934128,0.2229519904225008,-0.0567854897398295,-0.0152068393037727,0.0747170631772093,0.1634415555198583,-0.0493503452022901,0.1605085344250759,-0.1176527096724447,-0.0581269227428326,0.0559850613162731,-0.0871083565767083,0.1045457512087272,0.0944448005035694,0.1780190804882649,0.0238190739953839,0.0996244981859483,0.0214402039642784,-0.0050046600927613,-0.1181871105216902,-0.167137055639544,-0.1401164505695073,0.0584416456525961,0.0,4403,0.0
Carroll,17015.0,-0.0557495296572962,-0.0249211186454551,0.0853761060418992,-0.1014907169654335,0.0437432158657809,-0.1528026846657157,-0.03088351488551,0.1146805608844221,0.0600548921099047,-0.1396123347160885,0.0376510827346201,0.0060567237238106,0.0010797885269511,0.1010647089570771,-0.1604650306383192,0.0748724871522657,-0.1081008559921632,0.0306762461621298,-0.1379541193636015,0.0136016008657056,0.0099534387246377,-0.0638947884468751,0.0246974742307902,0.0765869218326777,-0.0383399141436889,0.1159166049681283,-0.0415880858990181,-0.0008768756808832,0.1205900724705663,-0.1548168417450737,-0.1564070673841796,-0.0341418592666551,0.0196236045418368,-0.0575898641751998,-0.0357022369058083,0.0317245177413969,-0.0450403466903795,-0.0616965626122506,0.0713323873614091,-0.022271500395538,-0.0378508685243086,0.0626743629990276,0.114391923585759,-0.1890857829541059,-0.0971355899916278,0.0237028272974511,0.2120458725626145,-0.0711498150057792,0.0782458390709973,-0.0780419536718365,0.0417118238787965,0.0666273297657617,-0.1234736959331946,0.0670829951103821,0.1454251922876122,0.1901165260444245,0.0097512647686006,0.0714720839407268,0.0033854152889198,-0.0946092116046618,-0.1330937274835362,-0.1213866923315378,-0.1302495241522566,0.0703405837797984,0.0,15678,0.0
Cass,17017.0,-0.0815496552984788,-0.0526209849884431,0.0491097496111289,-0.1099554543561455,0.0317748909165098,-0.1108522065860249,-0.0059221219104362,0.0792516511722437,0.022912721023819,-0.1468092489343556,0.081885509147084,-0.023292312385426,0.0131857509813957,0.0250819297860007,-0.1234646947759683,0.0325167748472346,-0.1673150004844238,0.0551461631253679,-0.1397528783318081,0.0457889473676911,-0.0624299919017714,-0.0072047137183866,0.0026110497667931,0.0851852619984567,-0.0450729939163026,0.1399457968833488,-0.0379629248743358,-0.01399352096243,0.0469835825805683,-0.1290098731328493,-0.1680248027183113,-0.081293905712842,0.050788774786728,-0.0018673820387782,-0.0703621172436463,-0.0515583248904946,-0.0836944572035564,-0.087394985093656,0.1225473537868234,-0.0609227446807497,-0.0256739421095132,0.0669882524650817,0.1801761470555471,-0.1468778700870578,-0.0551807157185514,0.0346468055974075,0.1983469420166997,-0.0541578695438969,0.1482830207653049,-0.0984689841461742,0.0187375813506407,0.0787337538363276,-0.1217091454346198,0.0664362403837585,0.1324819178054611,0.1746336050199979,-0.0224920776289503,0.0835721257991759,0.0025146710643528,-0.0893858920227076,-0.1284294783143446,-0.1250448996975484,-0.1378808572002353,0.0663446099900978,0.0,12976,0.0
Champaign,17019.0,-0.0551081718476841,-0.0582507514595281,0.0447683414086359,-0.1406197334504453,0.0311979000082118,-0.0994516783864619,0.0216699071041965,0.0228790424667274,0.0265391746134151,-0.222231446904649,0.1081984335963657,0.009522524572857,-0.0142946592457321,0.0287524843566215,-0.1095337176519973,-0.0006117662748563,-0.1832342380011472,0.0818806505370016,-0.0964364227627544,0.049229121970892,-0.0775214450945766,0.0448397082419489,0.0106524764462153,0.0836966329692004,-0.0989445800916305,0.1730624719875015,0.0725172048670926,0.0191979185659107,0.0103209139467422,-0.1559298081384923,-0.1680859282335282,-0.1286945561140493,0.0527744140874466,0.0315633315158965,-0.0456462277783416,-0.0931424744659987,-0.0789700488444579,-0.0570817875248422,0.1384020930193748,-0.0396341149886959,-0.0127393761185372,0.0809840187040927,0.1824271016315655,-0.1852235558437793,-0.050267797662044,0.0551770387564285,0.1858890431454154,-0.0556097287800761,0.1880851103717027,-0.074135118563422,0.0370961565926813,0.0804674021640452,-0.1560098441916222,0.0205176694148725,0.1813189460218318,0.1777545849833637,-0.0519710124905408,0.058837105558461,-0.0038849572065806,-0.1557176056126873,-0.1025498031277245,-0.065469163264658,-0.1088796334816998,0.0858866990316732,0.0,206252,0.0
