County,GEOID,A00,A01,A02,A03,A04,A05,A06,A07,A08,A09,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,A21,A22,A23,A24,A25,A26,A27,A28,A29,A30,A31,A32,A33,A34,A35,A36,A37,A38,A39,A40,A41,A42,A43,A44,A45,A46,A47,A48,A49,A50,A51,A52,A53,A54,A55,A56,A57,A58,A59,A60,A61,A62,A63,Cases_2021,2021_population,Cases_2021_normalized
Adams,17001.0,-0.0810046126792877,-0.0434890039410146,0.0510008203147877,-0.1218034635835028,0.0540973564657953,-0.1023429038379074,-0.0142199779087403,0.0944772929906888,0.0098074094558688,-0.1768605968465018,0.0666141817289391,-0.0159005690893301,-0.0384430153964492,0.0504105487961799,-0.1288978811670661,0.1007115507298367,-0.1462670110517343,0.0895089933521092,-0.1084570662836651,0.0579603522423663,-0.0414983361239509,-0.0255325758242039,0.0380663811455985,0.0904452296022251,-0.0178681653439091,0.098945644101893,-0.0612137172990708,-0.0699833407335899,0.0406997142669161,-0.1326711942819887,-0.1734977680168124,-0.062151090908915,0.073194925297242,0.0056281441116289,-0.0597471483434682,-0.0457263613785415,-0.0903827397717123,-0.117908243336077,0.0700945239817274,-0.0506482547532085,-0.0082432659284274,0.0673442368346062,0.1746982234579629,-0.0742029428840604,-0.0717055026219294,0.0369939246164608,0.2015028611621405,-0.0268260642126665,0.1628719283648648,-0.1284512168675238,0.0311935399765395,0.0740578318066046,-0.1149776817684559,0.0920165782532757,0.1215750395374332,0.1933183208632938,-0.0153546362835174,0.0891581706148724,0.0391677075974279,-0.0480042399030255,-0.1539512039958299,-0.1048592391478979,-0.1545171673093916,0.0649198731658583,0.0,65077,0.0
Alexander,17003.0,-0.0874392116391945,-0.0548491145626137,-0.0355777617286582,-0.0635980584235529,-0.0013313469858044,-0.0615206283268314,0.0656025635196072,0.0746024565848774,-0.0058697227345873,-0.112227820674855,0.1040919348377873,-0.061796963656293,-0.0708742274537415,-0.0658782512845486,-0.099422485752987,0.0934608160815966,-0.1751680526255089,0.001834110819476,-0.1715303854070446,0.0509721583834107,-0.0616616436516209,0.0651899770952066,-0.0402791528539885,0.0501671963733155,-0.0056576821197156,0.1108756690516716,-0.0475678397172957,-0.0573471106463313,-0.0113225523443594,-0.0172279823890481,-0.1198561187846941,-0.083007097550937,0.0264243498150958,0.0048552377955495,-0.0554546525778758,-0.1639757389804815,-0.0892555375656949,-0.1759789528635219,0.0711356459532593,-0.0691156333753867,-0.0521515616918466,0.0859656564810982,0.2445857469086238,-0.0672395192281697,0.0250797434391784,0.108294561458521,0.1013388422870938,-0.070088217867972,0.2243271041966353,-0.0673822720189684,-0.0853428032356426,0.0455520029655641,-0.1018315718047537,0.0714834958946834,0.1041443305675716,0.2059675250660131,-0.0338334711610252,0.0883770534008275,0.0608450888739896,-0.0460146872181652,-0.0823292567111306,-0.1184940126012663,-0.0961783852520063,0.0718361059462539,0.0,5028,0.0
Bond,17005.0,-0.0919498821325925,-0.0355404760886382,0.0104275814852465,-0.1052679340275951,0.0399708201345338,-0.1188163548229772,0.0249660271951894,0.0777716792913822,0.0096735381439366,-0.1881768250606603,0.0797898408167722,-0.000863948384211,-0.050382928408052,0.0304657978686664,-0.1037995019051213,0.1076051679878859,-0.1677222071254762,0.060516256525675,-0.1190597517263878,0.0510880833929075,-0.0473073197178224,0.0093983087293197,0.035286177959997,0.0827992032785083,-0.0341785245902065,0.1161966357256086,-0.0300604850509606,-0.0248713009881381,0.0178642781607338,-0.1316819904094381,-0.1745332805287483,-0.0953902559369973,0.0635211167280024,0.0062637786001799,-0.0374319697077394,-0.0976403800091033,-0.0794910238809033,-0.1218919291207763,0.071012663426862,-0.0371119678954275,-0.0202600109929299,0.0877128783034319,0.1828216608473566,-0.1002488071732245,-0.0621143734434646,0.0551826592792955,0.1920926471335637,-0.0518328660349021,0.2167900506000567,-0.0800156391395334,-0.010435479445713,0.0680934285238804,-0.1278599221972964,0.0622458897006244,0.1436565846586213,0.2077122467303125,-0.0267919795436457,0.08363337880056,0.0293644419666212,-0.0889878983272112,-0.1148365398239725,-0.0896102630526012,-0.1385856738151034,0.0666430237061298,0.0,16797,0.0
Boone,17007.0,-0.0320472763713541,-0.0751397700724574,0.0737158957923569,-0.1785764814047563,0.0695695181452342,-0.1210802209905495,-0.0471499057389965,0.0806425629923808,0.0273781389235923,-0.1789750094223377,0.0131069773988526,0.0069436736944554,-0.0374011359467576,0.1251712430453255,-0.1904050811531742,0.1200433597318763,-0.1082859065640122,0.0290112572436273,-0.1054652545753246,0.0685476695911647,0.0290036818114519,-0.0598160161507937,0.056480388041062,0.0445856404613955,-0.069188973371823,0.1233110171501825,0.1016427922020496,0.0112604624690307,0.1302105995087474,-0.189068141070785,-0.168051881972377,-0.0544227582917795,-0.0253337613295257,-0.0132559581298574,-0.0065609749052282,-0.0236394729710284,-0.0224104838555481,-0.0289925104074658,0.0622426241416753,0.0141517069385987,-0.0452123045035231,0.0607215368335909,0.0900013922113261,-0.1329398942604557,-0.0777848992459824,0.0469204822838175,0.2071310652186889,-0.0833484330386204,0.1062604920643829,-0.09647992024645,0.0832211309475978,0.0597706647438985,-0.1212010925673536,0.0611619551167288,0.1332089679188826,0.2112552311896774,-0.0292565932011763,0.0305199049445884,0.0687730672503435,-0.1308556593172455,-0.1458042229687546,-0.0600352523107204,-0.1288285821084799,0.1154493244781639,0.0,53173,0.0
Brown,17009.0,-0.0921401363609159,-0.0206520179887181,0.0333093407926482,-0.0753540466112315,0.0563286836040433,-0.12160819893399,-0.0043899536033745,0.124849134298557,0.0397075784156005,-0.1406703307840267,0.081719589472655,-0.0235689044729516,-0.0446135132706596,0.0384629241450178,-0.139769976015603,0.1281398061317228,-0.1446022686017483,0.0795898276071456,-0.1531201241767115,0.047976052985121,-0.0271892419077445,-0.0164947999335201,0.0134293265611237,0.0840737642513008,0.0154546473433015,0.0799264851197073,-0.1133854969625105,-0.0864848862277945,0.0391728286008116,-0.0806515392499301,-0.1665464246117247,-0.0393479888708377,0.0691459960493654,-0.0037440104807028,-0.0389254428342996,-0.0405690719443708,-0.0995592108450771,-0.1733393995962573,0.0651947649951831,-0.0784220503268419,-0.0079588801503854,0.0683940261492362,0.2035106189557487,-0.0560939215690761,-0.0646245988857441,0.0424915778989661,0.2161656680564147,-0.0595037044636821,0.1711128927609591,-0.1399718266344566,-0.0044499434068773,0.0749758255732545,-0.0995122776051682,0.11850029638705,0.1079297577067517,0.1994047687417086,0.0203705627244157,0.0921961390556475,0.033438700330822,-0.0327666674136458,-0.147005396545483,-0.1157188785855085,-0.1577691296677932,0.0468335744849263,0.0,6444,0.0
Bureau,17011.0,-0.0274256800629324,-0.0713722577683412,0.0679179753811005,-0.1933058157053204,0.0579756503731165,-0.1413182009361833,-0.0526053452445293,0.1121965250788674,0.0217018997270293,-0.1575672209924408,0.0357172911118317,0.0199393425712019,-0.0445572865509462,0.1148410393149241,-0.166621511140793,0.1201960891071854,-0.1326664988170396,0.0188299620756286,-0.1104518746906794,0.0495167660307861,0.0206627533912175,-0.0201253263297529,0.0333879598426856,0.0443780265542465,-0.0730121755894456,0.1280904307332048,0.0956292115559467,0.0231597366032309,0.1143252834006006,-0.1977658681058114,-0.1687830160655395,-0.0654979493578339,-0.0087077830713436,0.0123931548224195,-0.0103804369031085,-0.0194247905506473,-0.0231189003191666,-0.0279896538430734,0.0749754355114231,-0.0144488096768949,-0.044105561190375,0.0563264219644723,0.0979536332933736,-0.1660711826518517,-0.0776761623708063,0.048696053730276,0.2319166228624206,-0.0879933333167612,0.1073647018832707,-0.0621349996591719,0.1115937421089869,0.063477947376034,-0.1221866318649559,0.0758031340242587,0.1096220841486486,0.2164021101472485,-0.0484431677776243,0.024579696180733,0.0750269747783753,-0.1392810953881567,-0.1557582793683415,-0.0447273883756029,-0.1184871416908417,0.1116953407897372,0.0,32999,0.0
Calhoun,17013.0,-0.1062530035814022,-0.0448213473995662,0.0137886397650075,-0.0428005327479045,0.0220138995228497,-0.1181376842873894,-0.0064855736275237,0.1210310971483418,0.0364105167629057,-0.1219222713324563,0.0905924439095003,-0.0408103794111002,-0.04985507639071,-0.0154148405888648,-0.1201042340711251,0.1083360765759433,-0.1415161293163828,0.0522613237584585,-0.1814165882800643,0.0210522965866713,-0.0369658103435399,-0.0067289536672647,-0.030427050522837,0.0928525405812864,0.0119750399604574,0.0528640987992239,-0.1208196092284789,-0.1012691696796699,0.0227367629791206,-0.0256371737588858,-0.1493967485138788,-0.0066486271487017,0.0486533444891952,-0.0140991262430803,-0.044493783953826,-0.0464418138970658,-0.0879977947199225,-0.1966354619674606,0.0531275633270817,-0.0816330478475204,-0.0351555819970793,0.0611297421115758,0.2258075191991821,-0.0450777799737439,-0.0274050903819188,0.0804975697054018,0.1489272200396681,-0.0418246070270605,0.1655440321951802,-0.1387844834801989,-0.0564326743771296,0.084434549642697,-0.0971182443695148,0.1073218551943519,0.1033200270236625,0.1774568615884002,0.0214390933867795,0.100979786644063,0.0330004903436748,-0.0189857716909161,-0.1222336163114943,-0.143879208706107,-0.1327558209569186,0.0687822766801425,0.0,4392,0.0
Carroll,17015.0,-0.0365302841241661,-0.0605110415045038,0.0763187084720522,-0.150236889588024,0.0632481099145756,-0.1447386674082486,-0.0648534252370908,0.1534794373295913,0.0410683352338442,-0.1376351491944031,0.0095071624838772,0.0248581367706896,-0.0534435019626559,0.1341220516589001,-0.1699035446303075,0.1465105012930367,-0.0870580088956005,0.0182685146178061,-0.1189192629156557,0.0297273593807885,0.029204381494308,-0.0679550519645556,0.0484169764023661,0.057238108032267,-0.0299958136617094,0.0949878561994145,0.0220761624939898,-0.0151202967325585,0.1504659925121552,-0.181587508099675,-0.1534779558059721,-0.0291914561981371,-0.0054580220652864,-0.0226850261662812,-0.01223823227116,0.0479002145081523,-0.0144709986139292,-0.050420441746514,0.044974637450308,0.0042816278386848,-0.0454720913419329,0.0530267375511569,0.0873145719586127,-0.1389414242680472,-0.1084526962555213,0.0494945717596673,0.2253199634642171,-0.0607889405717894,0.0687572932424916,-0.0933916859916467,0.0953530071335219,0.0632513828095261,-0.1098635577085389,0.1021910515228677,0.1007737594995645,0.196175385863564,-0.0184466122651334,0.0408742353057085,0.0715510027427571,-0.090505792947381,-0.1710465542237739,-0.0718509750375891,-0.126752574810756,0.0881767682466649,0.0,15712,0.0
Cass,17017.0,-0.0726525363618492,-0.0660431448163967,0.0405091929676937,-0.1304530113002096,0.0353773474441385,-0.1340769145005356,-0.0191791669578941,0.082369128364577,0.0096254187108039,-0.1707942195067253,0.0855611030952138,-0.0118497528310712,-0.0115593730396994,0.0323921850198012,-0.1203267990238239,0.0661932342615305,-0.1631550054751811,0.0683280095713162,-0.1425737839031297,0.0460394579924914,-0.0425042165556065,-0.0109356041032446,0.0259200098884307,0.1009433393994397,-0.0427496059012428,0.1097081393317773,0.0031027210687561,-0.0112717150512622,0.0376861653326005,-0.1471669197413578,-0.1670450688522015,-0.0866801091677832,0.058842635613283,0.0167143470898088,-0.0418658932163101,-0.0400067872206586,-0.0766588030979214,-0.0886848564034499,0.1036040426349353,-0.0567778225101228,-0.024729849681627,0.0684124424727242,0.1690439795925219,-0.1189414395203266,-0.0651339369236286,0.0407391739724844,0.211960198658137,-0.0500800737882974,0.1746358488338474,-0.1231105838522078,0.0295824954214141,0.0930291982802878,-0.1199601718229875,0.0769063009613536,0.1305239231401832,0.1828227610525739,-0.0110071142974283,0.072147308946951,0.023773040579911,-0.0896218661966375,-0.142139152811695,-0.0984469943163683,-0.1296253476621459,0.0766736012191987,0.0,12778,0.0
Champaign,17019.0,-0.0425804204146691,-0.0598301051856901,0.0228926497598924,-0.1811534178803872,0.0297240681080168,-0.1118698679951847,0.0184673150662808,0.0495280453605227,0.0234555806804288,-0.2114542356400752,0.0814925307441984,0.0147151563042434,-0.0123042343380028,0.0452778215877494,-0.1092082535897407,0.0569731369052427,-0.1541413829555569,0.0854794767349957,-0.1043033970828869,0.0606605031840697,-0.0514198290519042,0.0248851013869046,0.0495596370865743,0.0793113404696714,-0.0779355565686947,0.1472696737145814,0.0875421948815596,0.0261650552268119,0.0367444684986633,-0.1927279530050333,-0.1720720864365945,-0.1410087550982456,0.0256326796422305,0.0271367348336501,-0.000522512575813,-0.0978822185105211,-0.0679467264353325,-0.0394158695559128,0.1227985036354279,-0.0149046846483349,-0.0266956432860156,0.0696559192167456,0.1595860418551773,-0.1525651338508121,-0.071237467920236,0.0701195228896698,0.1928850091719852,-0.058913220978627,0.1888324384528487,-0.0568152857215014,0.0825811463284844,0.0664488148629942,-0.1578523640829609,0.0289754160539919,0.1561250573950867,0.1950830436673649,-0.0193798272541878,0.0375084136732564,-0.0026531201034852,-0.1695762351917824,-0.1100338728794124,-0.0372454863490769,-0.1463233932770168,0.0820661811951717,1.0,207232,0.4825509573810995
