,A00,A01,A02,A03,A04,A05,A06,A07,A08,A09,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,A21,A22,A23,A24,A25,A26,A27,A28,A29,A30,A31,A32,A33,A34,A35,A36,A37,A38,A39,A40,A41,A42,A43,A44,A45,A46,A47,A48,A49,A50,A51,A52,A53,A54,A55,A56,A57,A58,A59,A60,A61,A62,A63,GEOID
0,-0.10210742190387335,-0.026934740139048494,0.010187073994289555,-0.09625486154536611,0.026874700608527525,-0.056778640032847064,0.054004658465716386,0.0681161538699985,0.0023148143820318216,-0.16397700594281261,0.07229280360116148,-0.054698832279673995,-0.0652117808365227,0.002307291005514263,-0.0979285199296814,0.10255641376329559,-0.18029194626081538,0.05539427651557532,-0.0979250054611772,0.07854511091596723,-0.058772726448770865,0.019247929270824096,0.010339759393557166,0.06120965530548958,2.2091119725013966e-05,0.12003349048829538,-0.08943508265264155,-0.07061249394000588,0.019573841950562474,-0.082931155615694,-0.16592621314855543,-0.07094844214047807,0.05855727275144722,0.007030785175825749,-0.0644483380277495,-0.10591721918840366,-0.12316706811567503,-0.16261357880124144,0.06872137117592289,-0.04699357951145747,0.001242904094225983,0.08095829288359845,0.19676406894990744,-0.07112376319224371,-0.024142309374769813,0.050403975192551936,0.15524796912745997,-0.037128814463035016,0.21076610151784053,-0.09722002172447715,-0.051184038930315326,0.030528184975188718,-0.11172336557721486,0.07436627648341074,0.13163624441402794,0.19691462352273276,-0.057077078701301145,0.11413853037345169,0.02024076250569733,-0.04238619510377013,-0.10166070035874089,-0.14330972773078662,-0.13629930170939963,0.033290092300179305,17121
1,-0.08863483263526988,-0.04283597870052367,0.013954144748554309,-0.11841504233155564,0.03864413587831655,-0.07183105575352275,0.04300358001133608,0.08023926971546626,0.008190110461416884,-0.17941913267035006,0.07951854477174516,-0.03561123209886651,-0.04344965210354308,0.014790462962122917,-0.08407062819487891,0.08158127893701099,-0.18652324751189545,0.05880149062409139,-0.0881842604792813,0.06782787672252412,-0.052227145100613846,-0.0024187569016157567,0.028669637229596635,0.07508402150075948,-0.011344467972406751,0.1108294087628316,-0.03808780790731074,-0.03855660311045946,0.015616780339480968,-0.1277390956131515,-0.1790835629677943,-0.08245826427611028,0.06254481469106433,0.020165165986885752,-0.05854148808637054,-0.08629110359378321,-0.11618016620274048,-0.12671225788404145,0.09609462547819754,-0.0287524509603901,-0.010652787009240643,0.07152848437489825,0.18353368400498946,-0.10143063483278497,-0.04310623235314637,0.03667979936316625,0.17646730292945015,-0.02563080145152373,0.2063374700707197,-0.09774652737948382,-0.019054943015453022,0.04188751153457595,-0.13072020188104916,0.051131654105279006,0.14984620850198263,0.18928100864101008,-0.056511823052264966,0.10756812520995711,0.009445495124667542,-0.057046738164004324,-0.11155061856046306,-0.12738612946104533,-0.14350900644321715,0.04988598774010465,17005
2,-0.09164609927925117,-0.03419024583426069,0.014313416224831227,-0.07559766578603881,0.04883582088815044,-0.11402409943467678,0.01129590927992101,0.11378332982125833,0.03421713147947963,-0.16745856677579835,0.0899918576811324,-0.03157333382879288,-0.049716910031471113,0.0031231897428256644,-0.09605073096674283,0.10699778056127943,-0.15081700406687892,0.07375670620693323,-0.12297581350450652,0.04423904291526165,-0.035438765784122576,0.0002833670144087569,0.006518046354476613,0.09829728201893403,0.02257660430195458,0.08818716865077712,-0.0831543813101297,-0.0579728477981185,0.024747178790982736,-0.11095463347318078,-0.1743107568534308,-0.06852479110831657,0.06065578847174296,0.01655576822820018,-0.04257429685311252,-0.049110964461615045,-0.11893227094328941,-0.13202203832498133,0.08426593824607248,-0.06136624165470327,-0.022440047303498436,0.05805450623805645,0.19998394204458,-0.09494309504775715,-0.06002553038109394,0.04270673842220281,0.1963397210125817,-0.03914503494639986,0.18706709231002933,-0.11745391578668243,-0.008067469822687901,0.05933962277881322,-0.11523605467153689,0.10379390859040435,0.13927943479637248,0.1866889848979405,-0.011161673670071296,0.10655753179129536,0.016278516120934495,-0.042399209581720644,-0.11086701397068015,-0.12504150355119914,-0.1478107083330003,0.035637279488549285,17083
3,-0.09881427033694966,-0.09797890333817923,0.023201051465642872,-0.0916953652906942,0.042416311502788455,-0.07150146587038786,0.018600222911965312,0.039408099581072796,-0.01675698500930056,-0.18275618691149229,0.06048077680410665,-0.04208495769068027,-0.06715892893946022,-0.006773869466526524,-0.0806058826813391,0.06851701179911408,-0.16351982938306137,0.06998407447209189,-0.0775061699283907,0.07255373415259589,-0.051184156718096015,-0.019006593083372554,0.0018831934226055918,0.061759850515613286,-0.03003277841680405,0.1299719082220429,-0.04477552078441451,-0.05618381315054508,0.030684915546037656,-0.1039014325877648,-0.1561999958702283,-0.09049495734891398,0.04201801039091999,0.016270016774672262,-0.05935222944990743,-0.06335163666193534,-0.10707420966383176,-0.12943142708514138,0.0654094786979649,-0.008805240865664563,-0.033459394284343975,0.06541022090753815,0.17999978038627557,-0.057567390402830744,-0.01756550263819433,0.051829530114011264,0.1456064979918541,-0.0007989939518030399,0.20899636797106835,-0.1235095590942263,-0.036703741337301025,0.055793143063450616,-0.1358912952780474,0.06920566465141892,0.16871529546242545,0.15011745271784008,-0.040643552602112845,0.1157257418991854,0.02392591799542284,-0.040125399528371485,-0.09293325712537905,-0.13316738081171495,-0.14223100189507545,0.04017079775923851,17163
4,-0.08283043176034845,-0.09100331098307929,0.004120799475760619,-0.12411744465753301,0.028988950154380275,-0.06637210080874806,0.04892688167992342,0.062709123507322,-0.009680859673040313,-0.1726293615467553,0.06844821327165079,-0.018193789909540622,-0.040597664578118114,0.006496190065940568,-0.056601049103407415,0.048758239407552154,-0.1990821009286147,0.029632419964236156,-0.06307296898285047,0.049362133541329116,-0.04838044278859538,-0.01616393714267207,0.010326852188747111,0.0711113823446831,-0.043825809848812826,0.10409495044487177,0.014333499200937596,-0.021849100248573422,0.017120844707035548,-0.12695406379427562,-0.15693640848099172,-0.07725057619567285,0.05240685250414961,0.01513773653340273,-0.053323216950871194,-0.0616035075936762,-0.09696236721966299,-0.11943013316936814,0.0912555850786816,-0.0019897972670949488,-0.020208093579362745,0.07126007833080243,0.1757751380717599,-0.10746843601257731,-0.014605337811827653,0.0332553946951495,0.14315427648734524,-0.0035120919465333965,0.19922430913570457,-0.0989580931206443,-0.04049915634723957,0.046488223407989096,-0.1543819420507346,0.003268804970156478,0.1683435123408961,0.17186930377337223,-0.07296024534130051,0.10639810628865715,0.011012098306439316,-0.06067141019285633,-0.10084986858690285,-0.12759810785655756,-0.12919072755871971,0.08491433433484004,17027
5,-0.09289779224614222,-0.04670305167065245,-0.013431578976992972,-0.05276495666282147,0.0429153762487263,-0.11106394858108809,0.009966294743496683,0.12351181334112789,0.02460990552142219,-0.11426182394918934,0.08928540437890926,-0.06462202006399868,-0.06626892686828197,-0.036485146825584805,-0.11758067300952987,0.11213401503505283,-0.14358624169604778,0.04784947341985224,-0.16711650240877657,0.03127955466384396,-0.03236720771558175,-0.00983828490998029,-0.050581305798221406,0.09115029075664755,0.056466249926540396,0.04794240137216225,-0.13252980348152668,-0.104517560242697,0.049798669064288904,-0.03556290060451197,-0.1507442526365197,-0.00885926995906168,0.059131700137386695,-0.007058645565166765,-0.054758717144736416,-0.03315986691695426,-0.10035853304681673,-0.18334510222059744,0.05491804620593051,-0.07629696231219694,-0.040742510531193474,0.045235596360368474,0.21752029865821892,-0.044876617230427025,-0.013321861347971671,0.06513303299837696,0.15927994490501765,-0.0412387879507327,0.16975319731407734,-0.14084651756577765,-0.05154998602349352,0.06393483195852823,-0.08074858307671133,0.12443769131148986,0.10436701143412297,0.18434398541144034,0.006554149867372304,0.10563967522852231,0.032927275501922655,0.011736186916730876,-0.11392896548578432,-0.16378081544046166,-0.1302236319220858,0.058515897029766145,17013
6,-0.0924167985483752,-0.09286607470345333,0.027486002216089166,-0.09022732079945409,0.0487117559192191,-0.08269021322635847,0.008835282049639978,0.04298432905711489,-0.013423863970164335,-0.1824995671434702,0.07191951836145372,-0.04724388478147717,-0.06589323524651237,-0.0030326825168945216,-0.0994434951895072,0.0720883411784693,-0.1581315206156422,0.0803659944328858,-0.08168565353307312,0.06864310911108419,-0.052190649957041556,-0.02028137993106347,0.0016562119328326801,0.06545842327369814,-0.027607915518415203,0.12865020743193675,-0.05363047310531545,-0.0649012845651337,0.038660497566261234,-0.11425449768266138,-0.1623766464304821,-0.08528422370638733,0.04394511180181748,0.014166761409693378,-0.06073072872291067,-0.040625649132439254,-0.09851697895420003,-0.12661969376251903,0.0696986937558132,-0.020118785766677413,-0.040472756986621596,0.06110094694175673,0.17486722978165636,-0.06754403624174088,-0.030130436895958165,0.04530036732621901,0.15679793824059204,-0.00014502240185235887,0.19674889884159524,-0.1280090619005311,-0.02409767384912115,0.05836883859931167,-0.13034710176107397,0.08551133367261353,0.16671194214345608,0.148429312831822,-0.030883168212392384,0.11348789432478722,0.02745076745312651,-0.035469025843566516,-0.09480631500861189,-0.14031849060860643,-0.1413324657116456,0.03701474959194266,17119
7,-0.1125304139600671,-0.06846882262211437,-0.005896934877368387,-0.0821459879686742,0.04452659120920477,-0.06944304878726829,0.027916042194307735,0.07767908960129306,0.007164646107368126,-0.171793768889176,0.06035561391883042,-0.027947614832391526,-0.0650828501832636,0.0033049170822983887,-0.07759389309007936,0.08930422822478093,-0.17020903336575283,0.0558214835784024,-0.09946662434637298,0.05154077387071458,-0.05167127200231295,-0.012125757530757099,0.00520836767654776,0.08649394350100911,-0.0023107845611457464,0.07571274907926707,-0.05090424129437673,-0.058808373061361635,0.026580407536219455,-0.09876796443967836,-0.15903172603008348,-0.07744943168394362,0.0690297348820758,0.010560230414450183,-0.06152565876381793,-0.06221787793593146,-0.1267696954514132,-0.14514551845545115,0.07919292892903423,-0.012569134821849967,-0.021803801519387597,0.07297523007144575,0.19273902111252644,-0.06321878973303817,-0.018727140381847217,0.033477093362074974,0.1529495626762684,-0.010524642714614438,0.21358586262866855,-0.12280530032014937,-0.05243716380980415,0.05578373640801513,-0.11815702197506757,0.05879763973982377,0.15451660925348396,0.17127956020726937,-0.05083524100753912,0.10395154473212175,0.030281019703681564,-0.0378101442725163,-0.11201306497463512,-0.13748419741475043,-0.13565738577370007,0.05142505165599349,17133
8,-0.08314905269515754,-0.047324323465886844,0.018126786042331672,-0.113029441349459,0.05079435428558007,-0.1100210637530444,0.016718286652035796,0.08471698557701603,0.012605850193278667,-0.18205876975377383,0.09202087769856124,-0.03181628017671823,-0.03525963977207475,0.015490808491916358,-0.10056121840071733,0.0859772463599203,-0.16874059468375355,0.07767996358617445,-0.1083254970544764,0.05439977357812478,-0.05394008297263007,0.0057159570997162516,0.024342136569089075,0.09620242519335366,-0.013718508056844913,0.10517027475817507,-0.03776566982462005,-0.02936100151600906,0.022271327896740783,-0.15057577534756064,-0.1833592902404913,-0.09972139053698477,0.06656925106594551,0.028549196467319016,-0.05251442327276463,-0.061678362803604496,-0.1036481975624356,-0.09987911056573295,0.1061073614111362,-0.05395421564978293,-0.02612046094653065,0.06532706585300915,0.18826058853376357,-0.11939423910413235,-0.066211107592258,0.03033009338780539,0.19913586506837383,-0.0386304474459764,0.1951482604400077,-0.10333963353788854,0.01036890945696658,0.05542322784399209,-0.12971564723717993,0.08127598565493833,0.14848635818482858,0.1847352411626337,-0.03581851739881818,0.09312746344131638,0.01568778203972315,-0.06712942483988805,-0.11492785492101092,-0.11398025448702236,-0.14237960540141634,0.04714580308561749,17117
9,-0.08784515676728728,-0.04597163154383995,0.024654777002908614,-0.10687294297550669,0.03756363242906541,-0.11682955175532887,-0.0025183380428918955,0.11105837455089519,0.024294096423279662,-0.1817839248127821,0.07762268980792096,-0.014587762495329618,-0.0262432673110266,0.02340658647078419,-0.09471533019022578,0.08637235187495217,-0.15439625623591063,0.07678102357565528,-0.1041718729689026,0.04016638280209803,-0.06249196999720132,-0.006032114480324622,0.022854134979308993,0.11526620518271095,0.0010572117905883244,0.09845504113811944,-0.04177821085281985,-0.039905616146325415,0.022913945602627488,-0.15730689103212955,-0.18661928252194573,-0.10486601955003673,0.078719036071502,0.019388854527502802,-0.06678980719297428,-0.038054237486092185,-0.10095756767688031,-0.09502673583037373,0.10510333699389683,-0.05873973638515483,-0.006502218900098915,0.0691858528344589,0.17883199426273358,-0.1302244149415881,-0.08295381324224554,0.026080872429849487,0.20563685155305877,-0.04713562669000232,0.17437920464043993,-0.10339532991912975,0.029485527181118784,0.06629729112042111,-0.12311394639845562,0.09555519742347468,0.1448393927181712,0.18404714920402657,-0.026276107644780302,0.09245289219108237,0.009090187839511219,-0.07458325664672068,-0.12178157268822866,-0.10420816457175193,-0.15914388365551296,0.050557676475014336,17171
