,A00,A01,A02,A03,A04,A05,A06,A07,A08,A09,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,A21,A22,A23,A24,A25,A26,A27,A28,A29,A30,A31,A32,A33,A34,A35,A36,A37,A38,A39,A40,A41,A42,A43,A44,A45,A46,A47,A48,A49,A50,A51,A52,A53,A54,A55,A56,A57,A58,A59,A60,A61,A62,A63,GEOID
0,-0.1259775251675475,-0.06165286918084575,0.031217664786079402,-0.10335803159149329,0.02092173638897449,-0.059611968000494495,0.009393631773204974,0.10005591791392066,0.0010275916905974675,-0.16350599084735642,0.07555493845053965,-0.018362509183798215,-0.013253995402984388,-0.010344823141121909,-0.07920712655856026,0.12862613191417616,-0.15763561715180863,0.06364406371184458,-0.09480719363024469,0.057100486218310806,-0.0673063234417376,0.017439818984230925,0.031097189094108243,0.08950645969924141,-0.02640951724530991,0.11581150174383593,-0.09917056738667593,-0.07606160518588066,0.005199301422985139,-0.09625118319209601,-0.17288802916121335,-0.1283043496252575,0.07640688095294286,0.010785925678834112,-0.0919038287209551,-0.06948444029827976,-0.12183630694510508,-0.14384178007877807,0.07479849617054495,-0.08521235588531129,-0.001722998105897365,0.09039985747213002,0.19505468353263414,-0.05778032761753816,-0.057707870547280715,0.0706119808008024,0.1656302956729134,-0.039404000252322643,0.18913206470735058,-0.11651296856752093,-0.016533197173884823,0.07118747226016915,-0.10447808670665354,0.08633365711196782,0.12972040656141984,0.17742454063430987,-0.03195924160551792,0.11529669750961628,0.018396703844996844,-0.06938037352877496,-0.12736428340306066,-0.08590881046179362,-0.15939905616446065,0.02279990771961928,17121
1,-0.10897432905630865,-0.06430714866064789,0.03462471000700291,-0.11739283123603761,0.02981390357324297,-0.07264066525520309,0.010907020945618781,0.11108954676624443,0.0012675188976979,-0.1732843506580815,0.0863942224147293,0.0028689282984911673,-0.00538207253063229,0.012256227371564704,-0.06641028179976775,0.1177545345443942,-0.16667259458342107,0.062164404390269,-0.0860711278609899,0.05186454485382825,-0.06094289625092411,0.006251739135215917,0.041747215401207315,0.08739431008966092,-0.04193039925908574,0.12592146400376542,-0.05519562272120368,-0.045691749548600315,-0.005461252700921337,-0.13492647018527176,-0.17203799364887723,-0.13894443251061817,0.08088810085763065,0.025450095045319986,-0.07194975634297919,-0.07145747239184211,-0.10302919033386032,-0.11077955451250597,0.08816153971075763,-0.05849057892903318,-0.012286812531084315,0.0920624699784909,0.1914489416167433,-0.08254294408014402,-0.07431778265117461,0.06972556561938334,0.18145396962560995,-0.030963564817739847,0.18666831184032237,-0.10124028590338482,0.01760367293082925,0.07180806916458103,-0.1318966669513551,0.06277660517694035,0.13853862414696205,0.18297953375458334,-0.03589660946152246,0.1071933140651121,0.02050961140253854,-0.09306180582221726,-0.12896857386877333,-0.06251897469039444,-0.15770339228653693,0.03923373662018589,17005
2,-0.0952184117219186,-0.05109571523407451,0.04000241234929314,-0.1130978228388637,0.04713702832807058,-0.08808534222406679,-0.01181197839818695,0.12978586301636635,0.020039837622834473,-0.15669321332126654,0.0880832360928515,-0.02331943773074881,-0.022766142067112836,0.002577738234498239,-0.09517102695630701,0.14131933527133592,-0.14400661827144492,0.07056477045421777,-0.12043406995427079,0.05159604069747827,-0.04665855103291385,-0.011492309371153234,0.03083536205426634,0.0896742396006618,0.00571804797182435,0.10282152734527822,-0.09403844310448121,-0.06190881902894538,0.028411204898688137,-0.10617349233552835,-0.16649312063816332,-0.0894869780613799,0.07704498865067337,0.008025493470776541,-0.04358513284477587,-0.04729231657931719,-0.10271945360410802,-0.1355455244998607,0.07580618280603603,-0.07173083616715527,-0.02368062348140573,0.06196731885251169,0.1948828445694398,-0.06968013517006362,-0.06434103991006569,0.06728002451586672,0.19440937992901716,-0.027547519140086775,0.16049047860483245,-0.11904953289958829,0.029018986665840383,0.07356006285098887,-0.11071517663438618,0.09582288614480547,0.11031359161682928,0.17893397163077343,-0.009619834662897299,0.0979012179140304,0.03407922842367853,-0.0362838009648633,-0.12618676360960615,-0.08150696967421574,-0.1656447404752347,0.031365343436150606,17083
3,-0.1092154229437204,-0.10464860402373438,0.03593218628250966,-0.10021560876275874,0.04556335229305635,-0.059508711481122925,0.0007337713309986877,0.056159711102891925,-0.021596189891578046,-0.1818973290427149,0.07830081663658875,-0.03148102693987113,-0.039317735804925126,-0.017447591361389687,-0.07228931757080787,0.09881535779500102,-0.1464696916054725,0.08162945485040062,-0.07943624680383882,0.0646685457698656,-0.07169046724833208,-0.02016395098086592,0.018771434006238433,0.0747816456575248,-0.0441872613830973,0.13652101229085542,-0.061722426867208635,-0.06741432428073563,0.01661584176275806,-0.10597737700872446,-0.15839265453451445,-0.12297539681164413,0.061399861603309014,0.017193269933318697,-0.07034210102612404,-0.04872185597711394,-0.10598763043165983,-0.13131613679245252,0.06462211607810843,-0.031811451551776435,-0.031648094612893723,0.07686733253709863,0.18430041626837926,-0.039066362638168206,-0.03392602085257309,0.07224553855661865,0.14706706491953453,0.007068460768230581,0.1950493983993021,-0.12620727777566224,-0.01579114322360436,0.07372050203318091,-0.12924395118743476,0.07192196801979325,0.15831412599558056,0.1352326068672845,-0.03335593886405567,0.11234383554054486,0.030215193411367563,-0.03718213059574201,-0.10347808909912212,-0.0983834485496241,-0.15599536802054717,0.029630255279927856,17163
4,-0.10180297116304865,-0.11074868371436004,0.025089887936919807,-0.1227909436724714,0.02014162713688605,-0.05890459348369167,0.020475396971113093,0.08361660057291048,-0.022028781522071206,-0.17243560093598878,0.08028373890043339,0.00663010389044002,-0.006358752917699081,-0.002395323500223429,-0.037895062846241535,0.08364929877161653,-0.17694946157942817,0.03374950060630318,-0.06669159560656966,0.03835942168760369,-0.06227581991122443,-0.008297788332178329,0.027482763317588418,0.08531313982795957,-0.06542081776223756,0.11857576124930538,-0.010617631768649069,-0.030426950083054766,-0.0012286191006138148,-0.13319726273855195,-0.1574231243141992,-0.12669693988070185,0.07482741381221203,0.020481219586422957,-0.07327648816405208,-0.05722321365140267,-0.0905985764660807,-0.10947351164505045,0.08152390293049466,-0.024625556929286977,-0.021590876599601495,0.08782049746332535,0.18507247419959358,-0.08565583897425821,-0.045410676279178386,0.06549468601595634,0.1388188290157289,-0.005294751547021215,0.18154299643980903,-0.10321293383669196,-0.00888281131142084,0.07075030781126755,-0.14461354486864458,0.019610150950867433,0.15582804229169955,0.1664565674181926,-0.06107482818765235,0.10892477094578365,0.020081927257466554,-0.08705717810704004,-0.1173911788327342,-0.07214634659506683,-0.13740314089112043,0.07385118234909135,17027
5,-0.09172875963995882,-0.0577054897499934,0.021797934021389086,-0.0828449513655744,0.04710577858319217,-0.10700165331997435,-0.013161408637310915,0.1400781688971823,0.014550667206265827,-0.11397152001456273,0.10228351070023997,-0.06072313703262874,-0.04513382747719522,-0.03835786907235411,-0.1309905842355195,0.1488643912143144,-0.13645192121431482,0.04566924338444868,-0.17069835698244995,0.0307660739006722,-0.0378713703898161,-0.01948914224598686,-0.020022935157921667,0.08924546302078733,0.04130429455392691,0.05926884190414944,-0.13430500862011033,-0.09760387589361041,0.05374934305767542,-0.03675318733981677,-0.14407291123966245,-0.029851106697202468,0.06881744455339485,-0.005162822288533278,-0.045052897969224355,-0.01956682044782964,-0.07467580760696431,-0.18362203040185884,0.053149948229579594,-0.07968536367729392,-0.048341291167088365,0.04075281223415795,0.20549190680725143,-0.026263904631654404,-0.021104502197755427,0.08175753654609311,0.17053471652064894,-0.03561797942060749,0.15572088450724467,-0.15506067635844495,-0.0160761152796131,0.0769867446895481,-0.07619236968547805,0.11634979994680761,0.08359416227289135,0.17000077003169198,0.019083515192070997,0.09193056253254707,0.05382146589963516,0.014884290736250418,-0.12058318980490197,-0.11749900634972994,-0.13755049050232865,0.05773801588865716,17013
6,-0.10600200539365494,-0.10475492287061675,0.04571109384113053,-0.10271533038527546,0.04729372290495451,-0.06700410344099576,-0.010781094786194975,0.06476064912905992,-0.01626370767566959,-0.1761632801563059,0.08165239383826271,-0.033331075530174316,-0.03418765188642344,-0.013449130108569185,-0.08711249303132537,0.11003341684121645,-0.13486277689885923,0.08647418213714744,-0.08078702080153528,0.06460676663515132,-0.07148882790012262,-0.02010737722755663,0.021671632253641215,0.08018627646294899,-0.03994955889062172,0.13081527792606926,-0.06692296252102714,-0.07653462924117523,0.029432211229040238,-0.11321158377409803,-0.15811371190981,-0.12017401116486057,0.06013546945175267,0.014456752775783755,-0.06758903860525942,-0.03202838933964683,-0.09974363186592684,-0.12676891739363033,0.06699780454402014,-0.04077283691813638,-0.037144861679262745,0.07131067275980943,0.17725622851159725,-0.03952321848232549,-0.04463638578017492,0.06869242082463117,0.15695154258400712,0.006332931742556408,0.18577882575817226,-0.12776821471885635,0.0029451346341686476,0.0729538577234296,-0.12508415560429048,0.0837958080296054,0.14995705310136828,0.13389032482863403,-0.022671888786495523,0.10543989889736805,0.033209182482426096,-0.035879761625529014,-0.11096202038860767,-0.08890676466938519,-0.16107848174029343,0.02609522774522734,17119
7,-0.11696861816229624,-0.05979946762260494,0.008521594238231577,-0.10582245356595313,0.054033561600507166,-0.04881516079045549,0.013100807692847322,0.08881792013772996,-0.006529290499334667,-0.1713561703556897,0.08194932551258512,-0.03141514143461431,-0.034126105994703074,-0.0139484942465829,-0.07625286379323205,0.12139039827421207,-0.15704966309582255,0.06137269968828291,-0.0980889889083959,0.055691341981341735,-0.07432403672523537,-0.01489991536925859,0.026541544104946004,0.08456780802119371,-0.020007922628349297,0.09559381924347092,-0.06882106441361271,-0.06755511824659455,0.003487878627131972,-0.10044531751614068,-0.16748911025486893,-0.10821300174248956,0.09003006997404378,0.022695599820306854,-0.08306945697295583,-0.07430358814938318,-0.11669006943646476,-0.14409497453258627,0.0780337633572451,-0.034876356329255856,-0.01966768416389872,0.08171212189080296,0.19946943496206376,-0.05016652901334763,-0.037307099850652815,0.06103542130988854,0.15205506136596508,-0.011554403030708066,0.19834101957333566,-0.12171053460636129,-0.018157411474583593,0.07074730688418031,-0.11288485135268646,0.06327027974687181,0.13678538376509408,0.1570104274287434,-0.050561037904593514,0.10517351867093082,0.03698988627335958,-0.04073152226631732,-0.118048711268491,-0.10368415377047777,-0.15035849869179266,0.047153772714085815,17133
8,-0.08662168269154079,-0.057416438273311124,0.039890383059842056,-0.14396705930645656,0.03561001687195461,-0.08723090644260693,-0.003919078312702701,0.10756870900927472,0.01573074693761097,-0.16435224978514465,0.09025325661930678,-0.015848861265098272,0.001253459150345098,0.01546922408194755,-0.09631630257816902,0.11455503532000219,-0.15869880032699235,0.07427581639070387,-0.1090115945282362,0.06530190362738188,-0.0664876405163314,0.004610772638550387,0.046927236810064374,0.08388795577859666,-0.03268650421421876,0.12139335344579434,-0.05377041670678273,-0.0407016838991007,0.022371178380775278,-0.14081786128551188,-0.171919241787079,-0.1271335568645748,0.07773781770530609,0.015589120288167817,-0.04600664381307388,-0.06003432405951579,-0.09216655629231853,-0.10075465472736728,0.10045270731850543,-0.07024793043758847,-0.023148609821803622,0.07513701118342073,0.18368057513819785,-0.0900956383536454,-0.07869674705234919,0.0630414102116386,0.19841008696952764,-0.0298199737804661,0.16921038058107096,-0.09530334883183876,0.0484226085107066,0.07264428716242015,-0.12704945906797,0.07228331796529859,0.12183762815570487,0.18459812353684968,-0.024482606657260098,0.08418068535530372,0.02328749329877375,-0.076417936154403,-0.132665714425382,-0.06545366457226186,-0.16766052488997538,0.03946171086702023,17117
9,-0.07948438478746231,-0.0570847769977053,0.0593549729937473,-0.15834986076060903,0.035658985291880725,-0.09694948023504224,-0.023764639245197998,0.10866714080211207,0.0045790312501334095,-0.17640190644729942,0.08450806038733763,-0.009463668623480118,-0.0038361062831635934,0.04276757740279815,-0.10600672592360914,0.11739390746161313,-0.15459009706314963,0.06209916728573943,-0.10551137558582585,0.05897621042903731,-0.05693970599183609,-0.01862652917940119,0.050057327786027055,0.09638951609789642,-0.022285713329999787,0.11141166176557467,-0.054483125988140764,-0.0415736892091488,0.035294229514412724,-0.15724424429714004,-0.17858469695058718,-0.11829927955609335,0.09913150658713844,0.01593308459306496,-0.055427095228767036,-0.037593941738490455,-0.0760847825744389,-0.10006811484529496,0.09307768369372423,-0.054018552557121916,-0.016935131946232456,0.07821567702934715,0.17725557558178875,-0.10858938890140649,-0.09737525584116613,0.03883616143375751,0.2086963039924822,-0.026887515505390626,0.14350689829820457,-0.11206589861186421,0.06372719416311638,0.07477066893350473,-0.11448787474716585,0.10167068206920907,0.12107346027759358,0.19265485516493414,-0.026007410550996774,0.08248822423129828,0.03656769343024269,-0.06487073467445753,-0.14530102072853116,-0.06758232302111235,-0.15312088550073646,0.042273226788839664,17171
